               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.036967,           0.0079159,           0.0088341,             0.16822,             0.30746,             0.16647,             0.05154,            0.046059,           0.0048447,           0.0099909,           0.0084655,           0.0084655,           0.0084655
                  33,            0.036593,           0.0079934,           0.0086748,              0.1756,             0.29979,             0.14371,             0.04555,            0.049704,           0.0050016,            0.015343,            0.008416,            0.008416,            0.008416
                  34,             0.03716,           0.0081615,           0.0083658,             0.42467,             0.18322,             0.18345,            0.052013,            0.047185,           0.0049331,            0.010627,           0.0083665,           0.0083665,           0.0083665
                  35,            0.036413,           0.0077067,           0.0077061,             0.15155,             0.32217,             0.18434,            0.057061,              0.0454,           0.0049592,            0.011151,            0.008317,            0.008317,            0.008317
                  36,            0.038494,           0.0083544,            0.008001,             0.12711,             0.39314,             0.15241,            0.044623,             0.04563,           0.0048927,             0.01068,           0.0082675,           0.0082675,           0.0082675
                  37,            0.037321,           0.0079478,           0.0076346,             0.38845,             0.21231,             0.14153,            0.039929,            0.047265,           0.0049674,            0.010772,            0.008218,            0.008218,            0.008218
                  38,            0.036264,              0.0077,           0.0078158,             0.42007,             0.22359,             0.15215,            0.043491,            0.045334,           0.0050576,            0.010262,           0.0081685,           0.0081685,           0.0081685
                  39,            0.036403,           0.0078577,           0.0073443,              0.7153,             0.18597,             0.19274,            0.053331,             0.04646,           0.0050179,              0.0121,            0.008119,            0.008119,            0.008119
                  40,            0.038556,           0.0081972,           0.0079424,             0.21902,             0.37622,              0.2119,            0.063899,            0.045613,           0.0047892,            0.010245,           0.0080695,           0.0080695,           0.0080695
                  41,            0.036621,           0.0078576,           0.0075123,              0.1471,              0.3176,             0.17823,             0.05359,            0.045213,           0.0050113,            0.011015,             0.00802,             0.00802,             0.00802
                  42,            0.036318,           0.0077371,           0.0075089,             0.20028,             0.34592,             0.22379,            0.068284,             0.04523,           0.0048242,            0.011173,           0.0079705,           0.0079705,           0.0079705
                  43,            0.035854,           0.0077493,           0.0065165,             0.17918,             0.27128,             0.17788,            0.058492,            0.045926,           0.0047667,             0.01148,            0.007921,            0.007921,            0.007921
                  44,            0.033877,           0.0074378,           0.0067499,             0.22214,             0.26744,             0.14447,            0.041395,            0.046554,           0.0048732,            0.013908,           0.0078715,           0.0078715,           0.0078715
                  45,            0.036176,           0.0076929,           0.0068911,             0.15113,              0.3134,             0.15278,            0.044115,            0.045464,            0.004767,            0.011266,            0.007822,            0.007822,            0.007822
                  46,            0.036533,           0.0077356,            0.007939,             0.14057,             0.34957,             0.16064,            0.049042,            0.045451,           0.0049303,            0.010928,           0.0077725,           0.0077725,           0.0077725
                  47,            0.035136,           0.0075367,           0.0070952,             0.19287,             0.22396,             0.12447,            0.037342,            0.046171,           0.0051088,            0.011723,            0.007723,            0.007723,            0.007723
                  48,            0.035839,           0.0077762,           0.0066595,             0.15073,             0.33979,             0.20279,            0.062537,            0.046865,             0.00499,            0.011253,           0.0076735,           0.0076735,           0.0076735
                  49,            0.035645,           0.0077604,            0.006905,             0.22052,             0.29232,             0.16606,            0.054986,            0.045814,           0.0047788,            0.011717,            0.007624,            0.007624,            0.007624
                  50,            0.034844,           0.0075875,           0.0063314,             0.17894,             0.32854,             0.19672,            0.057224,            0.044262,           0.0048409,           0.0090586,           0.0075745,           0.0075745,           0.0075745
                  51,             0.03468,           0.0074314,            0.006327,             0.14407,             0.31879,             0.16812,            0.052345,            0.046317,           0.0049695,            0.011748,            0.007525,            0.007525,            0.007525
                  52,             0.03653,            0.007853,           0.0065171,             0.17609,             0.33032,             0.17212,            0.054568,            0.046792,           0.0048557,            0.011526,           0.0074755,           0.0074755,           0.0074755
                  53,             0.03515,           0.0077054,           0.0061547,             0.20894,             0.29481,             0.20403,            0.068732,            0.046419,           0.0047465,            0.011825,            0.007426,            0.007426,            0.007426
                  54,            0.034375,           0.0076433,           0.0057081,             0.44831,             0.20601,             0.21689,            0.069394,            0.045917,           0.0049709,            0.011846,           0.0073765,           0.0073765,           0.0073765
                  55,            0.034899,           0.0077128,            0.006106,             0.24268,             0.25827,              0.1904,            0.055996,            0.046441,           0.0048851,            0.010589,            0.007327,            0.007327,            0.007327
                  56,            0.034453,           0.0075718,           0.0059232,              0.2194,             0.24528,             0.21184,            0.068866,             0.04662,            0.004821,            0.013223,           0.0072775,           0.0072775,           0.0072775
                  57,            0.034208,           0.0075974,           0.0064038,             0.26669,             0.32879,              0.2177,            0.062042,            0.046313,           0.0048338,            0.011846,            0.007228,            0.007228,            0.007228
                  58,            0.035079,            0.007397,           0.0066736,             0.20853,             0.17533,             0.14247,             0.04908,            0.045118,           0.0048852,            0.012844,           0.0071785,           0.0071785,           0.0071785
                  59,            0.034866,           0.0076269,           0.0060207,             0.74256,             0.16857,             0.21965,             0.06875,             0.04475,           0.0048176,            0.012664,            0.007129,            0.007129,            0.007129
                  60,            0.034868,           0.0075569,           0.0063029,              0.1563,              0.3528,             0.17869,            0.054571,            0.045518,           0.0051364,            0.011618,           0.0070795,           0.0070795,           0.0070795
                  61,             0.03474,            0.007827,           0.0065662,             0.20044,             0.29833,             0.21575,            0.065216,            0.043616,           0.0048886,             0.01098,             0.00703,             0.00703,             0.00703
                  62,            0.034924,           0.0076493,            0.005968,             0.21864,             0.31846,             0.21734,            0.073896,            0.044513,           0.0048824,            0.012172,           0.0069805,           0.0069805,           0.0069805
                  63,            0.034537,           0.0076502,            0.006429,             0.21571,             0.31396,             0.23876,            0.068207,              0.0457,           0.0049116,            0.012361,            0.006931,            0.006931,            0.006931
                  64,            0.033482,           0.0072538,           0.0058472,             0.20061,              0.3582,             0.22253,            0.071802,            0.045647,           0.0051644,            0.012663,           0.0068815,           0.0068815,           0.0068815
                  65,            0.034067,           0.0077635,            0.006036,             0.20267,             0.33093,             0.23587,            0.068383,            0.044338,           0.0048518,              0.0123,            0.006832,            0.006832,            0.006832
                  66,             0.03393,           0.0075055,           0.0056996,             0.22258,              0.3208,             0.19314,            0.052427,            0.045379,           0.0048838,            0.012784,           0.0067825,           0.0067825,           0.0067825
                  67,            0.032677,            0.007149,           0.0055929,             0.23041,             0.35362,             0.23457,            0.069433,            0.044854,           0.0048981,             0.01236,            0.006733,            0.006733,            0.006733
                  68,             0.03307,           0.0074187,            0.005594,             0.30977,             0.35001,             0.26145,             0.07198,             0.04413,           0.0048359,            0.012151,           0.0066835,           0.0066835,           0.0066835
                  69,            0.034363,           0.0075997,           0.0055985,             0.19704,             0.32858,             0.21985,            0.070096,            0.045138,           0.0048089,            0.014396,            0.006634,            0.006634,            0.006634
                  70,            0.033904,           0.0073369,           0.0056982,             0.23098,             0.27339,             0.19315,             0.06423,            0.043677,           0.0048754,            0.013249,           0.0065845,           0.0065845,           0.0065845
                  71,            0.032952,           0.0074234,           0.0055076,             0.25426,             0.30523,              0.1964,            0.066589,            0.044124,           0.0048957,            0.014294,            0.006535,            0.006535,            0.006535
                  72,            0.032219,           0.0072989,           0.0052287,             0.19369,             0.32143,             0.22708,            0.080903,            0.044699,           0.0048948,            0.011592,           0.0064855,           0.0064855,           0.0064855
                  73,            0.032093,           0.0073521,           0.0051723,              0.2191,             0.32766,             0.16644,             0.05354,            0.045527,           0.0049904,            0.013318,            0.006436,            0.006436,            0.006436
                  74,            0.033338,           0.0075358,           0.0050515,             0.20847,             0.29409,             0.19056,            0.061526,            0.044995,           0.0048469,            0.012192,           0.0063865,           0.0063865,           0.0063865
                  75,            0.032444,           0.0073516,           0.0054622,             0.20017,             0.29263,               0.208,            0.067321,             0.04407,            0.004943,            0.011833,            0.006337,            0.006337,            0.006337
                  76,            0.032746,           0.0073275,           0.0049756,              0.2815,             0.30255,             0.19189,            0.075219,            0.044125,           0.0049998,            0.011283,           0.0062875,           0.0062875,           0.0062875
                  77,            0.032832,           0.0072895,           0.0052579,             0.23054,             0.26986,             0.19525,            0.059174,            0.046735,           0.0049433,            0.014011,            0.006238,            0.006238,            0.006238
                  78,            0.031652,           0.0072933,           0.0043842,             0.27582,             0.28032,             0.21081,             0.06675,            0.044921,           0.0048808,            0.014426,           0.0061885,           0.0061885,           0.0061885
                  79,            0.031238,           0.0071443,           0.0043544,             0.21176,             0.32098,             0.19989,            0.067056,            0.044693,           0.0049141,            0.013523,            0.006139,            0.006139,            0.006139
                  80,            0.032794,           0.0071424,           0.0048361,             0.19054,             0.38792,             0.17375,            0.058951,            0.044464,           0.0049435,             0.01295,           0.0060895,           0.0060895,           0.0060895
                  81,            0.031632,           0.0071818,           0.0047677,             0.22468,             0.30108,             0.17866,            0.054854,            0.044374,           0.0049207,            0.011427,             0.00604,             0.00604,             0.00604
                  82,            0.032106,           0.0073326,           0.0048903,             0.24756,             0.33334,             0.20143,            0.065757,            0.044186,           0.0048034,            0.011224,           0.0059905,           0.0059905,           0.0059905
                  83,            0.031035,           0.0069241,           0.0048172,             0.21938,             0.32822,             0.18173,            0.059583,            0.044113,           0.0048672,             0.01188,            0.005941,            0.005941,            0.005941
                  84,            0.031578,           0.0072115,           0.0043774,             0.24225,             0.35466,             0.20473,            0.067669,            0.043515,           0.0050683,           0.0093778,           0.0058915,           0.0058915,           0.0058915
                  85,            0.031729,           0.0074201,           0.0042203,             0.20608,             0.37228,             0.22881,            0.067078,            0.044997,           0.0048693,            0.012367,            0.005842,            0.005842,            0.005842
                  86,            0.031568,           0.0074494,           0.0043292,             0.29299,             0.32266,             0.21144,            0.070941,            0.044189,           0.0047264,            0.014749,           0.0057925,           0.0057925,           0.0057925
                  87,            0.031238,           0.0071973,           0.0043949,             0.29708,             0.25737,             0.20832,            0.068438,            0.046109,            0.004944,            0.013898,            0.005743,            0.005743,            0.005743
                  88,             0.03137,           0.0071691,           0.0040804,             0.24099,             0.28362,             0.22586,            0.067003,            0.045363,            0.004918,            0.010822,           0.0056935,           0.0056935,           0.0056935
                  89,             0.02976,           0.0072463,            0.003537,             0.30444,              0.2651,             0.24602,            0.084869,            0.044188,           0.0049647,            0.013231,            0.005644,            0.005644,            0.005644
                  90,            0.029877,           0.0069665,           0.0043229,             0.24907,             0.23476,             0.20223,            0.061586,            0.044735,           0.0050823,            0.011214,           0.0055945,           0.0055945,           0.0055945
                  91,            0.032168,             0.00749,           0.0043601,             0.27702,             0.21806,             0.21198,            0.057094,            0.044569,           0.0049679,            0.010971,            0.005545,            0.005545,            0.005545
                  92,            0.030909,           0.0071304,           0.0044174,             0.22542,             0.26344,             0.19565,            0.063825,            0.044252,           0.0049325,            0.014516,           0.0054955,           0.0054955,           0.0054955
                  93,             0.03106,           0.0070374,           0.0042123,             0.22546,             0.38648,             0.23866,            0.066171,            0.043121,            0.004842,            0.013278,            0.005446,            0.005446,            0.005446
                  94,            0.030396,           0.0070187,           0.0044644,             0.22777,             0.32664,             0.22434,            0.063446,            0.043836,           0.0049409,            0.011729,           0.0053965,           0.0053965,           0.0053965
                  95,             0.03152,           0.0070185,            0.004433,             0.22489,             0.28878,             0.18402,             0.06391,            0.044108,           0.0049135,            0.012126,            0.005347,            0.005347,            0.005347
                  96,             0.02995,           0.0067593,           0.0044111,              0.2173,             0.33092,             0.18276,            0.057423,            0.044722,           0.0049424,            0.011611,           0.0052975,           0.0052975,           0.0052975
                  97,            0.029883,           0.0069239,           0.0045616,             0.23051,             0.26825,             0.19997,            0.064393,            0.044587,           0.0049957,            0.011847,            0.005248,            0.005248,            0.005248
                  98,            0.029586,           0.0067851,           0.0035003,              0.1954,             0.31366,             0.19939,            0.062057,            0.043563,           0.0049683,            0.013465,           0.0051985,           0.0051985,           0.0051985
                  99,            0.029827,           0.0066767,           0.0046048,             0.23049,             0.31613,             0.18663,            0.061529,            0.044168,           0.0049381,            0.012983,            0.005149,            0.005149,            0.005149
                 100,            0.030338,           0.0072179,           0.0040059,             0.20648,             0.26956,             0.18444,            0.068929,            0.045329,           0.0050721,            0.014234,           0.0050995,           0.0050995,           0.0050995
                 101,            0.030494,           0.0071489,           0.0039167,             0.25511,             0.33547,             0.19528,            0.064775,            0.043921,           0.0049764,            0.012954,             0.00505,             0.00505,             0.00505
                 102,            0.029674,           0.0066344,           0.0036974,              0.3594,             0.29901,             0.23833,            0.075264,            0.045182,           0.0049191,            0.013511,           0.0050005,           0.0050005,           0.0050005
                 103,            0.029606,           0.0068824,           0.0038981,             0.26825,             0.32553,             0.21941,            0.063149,            0.044892,           0.0049765,            0.011436,            0.004951,            0.004951,            0.004951
                 104,              0.0281,           0.0064628,           0.0030718,             0.25348,             0.29021,             0.20035,             0.05812,            0.044718,           0.0050495,            0.011954,           0.0049015,           0.0049015,           0.0049015
                 105,            0.028796,           0.0067697,           0.0034761,             0.26587,             0.32648,             0.18496,            0.057415,            0.045257,           0.0049445,            0.013909,            0.004852,            0.004852,            0.004852
                 106,            0.029661,           0.0070067,           0.0034432,             0.31957,             0.31695,             0.22458,             0.06423,            0.045872,           0.0049508,            0.015638,           0.0048025,           0.0048025,           0.0048025
                 107,            0.029848,            0.006974,           0.0037688,             0.19933,             0.27826,              0.1672,             0.05352,            0.045364,           0.0050009,            0.014032,            0.004753,            0.004753,            0.004753
                 108,            0.029957,           0.0070634,           0.0039796,             0.30171,             0.26771,             0.20212,            0.069228,             0.04607,           0.0050344,            0.014748,           0.0047035,           0.0047035,           0.0047035
                 109,            0.028925,            0.006554,           0.0034848,             0.27582,              0.3294,             0.20131,            0.066105,            0.045096,           0.0051042,            0.012181,            0.004654,            0.004654,            0.004654
                 110,            0.029875,           0.0071012,            0.003909,             0.20964,             0.33001,             0.19798,            0.060301,             0.04533,           0.0050012,            0.014119,           0.0046045,           0.0046045,           0.0046045
                 111,            0.029325,            0.006668,           0.0035597,             0.28664,             0.32781,             0.24271,            0.084889,            0.044857,            0.004944,            0.013034,            0.004555,            0.004555,            0.004555
                 112,            0.028618,            0.006812,           0.0033491,             0.29538,             0.27775,             0.23441,            0.071295,            0.043684,            0.004915,            0.014941,           0.0045055,           0.0045055,           0.0045055
                 113,            0.028879,           0.0066767,           0.0031489,             0.23275,             0.30673,             0.19834,            0.064382,            0.043956,           0.0050193,            0.014218,            0.004456,            0.004456,            0.004456
                 114,            0.027322,           0.0066169,           0.0032454,             0.25084,             0.29276,             0.16989,            0.051954,            0.045496,           0.0050351,            0.014074,           0.0044065,           0.0044065,           0.0044065
                 115,            0.029097,           0.0067366,           0.0038243,             0.33016,             0.31817,             0.23135,            0.072676,            0.044505,           0.0049674,            0.013528,            0.004357,            0.004357,            0.004357
                 116,            0.028418,           0.0065198,           0.0033898,             0.33315,             0.32173,             0.23828,            0.069519,            0.045956,           0.0049757,            0.013057,           0.0043075,           0.0043075,           0.0043075
                 117,            0.027319,           0.0065652,           0.0031913,             0.24033,             0.30845,             0.22034,            0.070775,            0.044547,           0.0048991,            0.012812,            0.004258,            0.004258,            0.004258
                 118,            0.027672,            0.006704,           0.0030582,             0.34242,              0.3063,             0.23381,            0.075911,            0.044521,           0.0049958,            0.012924,           0.0042085,           0.0042085,           0.0042085
                 119,            0.026936,           0.0062001,           0.0028866,             0.27929,             0.34214,             0.22045,            0.065165,            0.045477,           0.0049714,            0.011275,            0.004159,            0.004159,            0.004159
                 120,            0.028471,           0.0066596,           0.0031369,             0.26564,             0.33445,             0.22011,            0.066874,            0.043549,           0.0049626,            0.012327,           0.0041095,           0.0041095,           0.0041095
                 121,            0.027044,           0.0064675,           0.0030283,             0.31426,             0.28873,             0.25015,             0.07308,            0.044072,           0.0049822,            0.013148,             0.00406,             0.00406,             0.00406
                 122,            0.026993,           0.0064203,            0.002954,             0.29663,             0.36926,             0.22079,            0.063648,            0.044581,           0.0049513,            0.015841,           0.0040105,           0.0040105,           0.0040105
                 123,            0.026495,           0.0063106,           0.0030904,             0.32171,             0.28557,             0.23149,            0.075599,            0.044053,           0.0050375,            0.014226,            0.003961,            0.003961,            0.003961
                 124,            0.027197,           0.0063753,           0.0027439,             0.41515,             0.28804,             0.25079,             0.07941,            0.044492,           0.0049916,            0.014594,           0.0039115,           0.0039115,           0.0039115
                 125,            0.026284,           0.0063929,           0.0029198,             0.34885,             0.32757,             0.26249,             0.08991,            0.043917,           0.0049529,             0.01415,            0.003862,            0.003862,            0.003862
                 126,            0.026515,           0.0061855,           0.0029951,             0.33612,             0.34094,             0.25943,            0.086856,            0.044346,           0.0050981,            0.012605,           0.0038125,           0.0038125,           0.0038125
                 127,            0.026417,           0.0064639,           0.0027614,             0.29472,             0.34537,             0.24163,            0.079973,            0.044919,           0.0050525,            0.014663,            0.003763,            0.003763,            0.003763
                 128,            0.026372,           0.0063629,            0.002931,             0.23837,             0.34538,             0.20716,             0.06579,             0.04394,           0.0050834,             0.01309,           0.0037135,           0.0037135,           0.0037135
                 129,            0.027263,           0.0064744,           0.0031643,             0.23836,             0.37665,             0.24065,            0.071742,            0.044876,           0.0051859,            0.012788,            0.003664,            0.003664,            0.003664
                 130,            0.025884,            0.006391,           0.0025035,             0.29915,              0.3561,             0.21702,            0.067562,            0.044008,           0.0052275,            0.012823,           0.0036145,           0.0036145,           0.0036145
                 131,            0.027053,           0.0064556,           0.0032471,             0.28112,             0.38113,             0.25772,            0.082661,            0.043787,           0.0052135,            0.012578,            0.003565,            0.003565,            0.003565
                 132,            0.025267,           0.0059268,           0.0024653,             0.30368,             0.37412,             0.24544,            0.079687,            0.045207,           0.0052029,            0.012446,           0.0035155,           0.0035155,           0.0035155
                 133,            0.026625,           0.0064692,           0.0030305,             0.31038,             0.32523,             0.22077,            0.071852,            0.045314,           0.0051817,            0.012226,            0.003466,            0.003466,            0.003466
                 134,            0.027069,           0.0065446,            0.002702,             0.26317,             0.33733,             0.20109,            0.066965,            0.045324,           0.0051805,            0.012374,           0.0034165,           0.0034165,           0.0034165
                 135,            0.026656,           0.0064697,            0.002764,             0.31436,             0.30212,             0.21491,            0.069635,            0.045638,           0.0051847,            0.012784,            0.003367,            0.003367,            0.003367
                 136,            0.026035,            0.006293,           0.0030784,             0.29108,             0.27648,             0.19821,            0.065064,            0.045227,           0.0052724,            0.013244,           0.0033175,           0.0033175,           0.0033175
                 137,            0.026056,           0.0063513,           0.0025273,             0.31719,              0.3085,             0.22509,            0.066126,             0.04541,           0.0051947,            0.012365,            0.003268,            0.003268,            0.003268
                 138,            0.025586,           0.0061143,           0.0025499,             0.28964,             0.29183,             0.21632,            0.070786,            0.044173,           0.0052078,            0.011369,           0.0032185,           0.0032185,           0.0032185
                 139,            0.026032,           0.0062084,           0.0023761,             0.25789,             0.29087,             0.19157,            0.060093,            0.044516,            0.005243,            0.013102,            0.003169,            0.003169,            0.003169
                 140,            0.026257,           0.0064268,           0.0027503,             0.26358,             0.28665,               0.222,            0.068496,            0.043777,           0.0052955,             0.01421,           0.0031195,           0.0031195,           0.0031195
                 141,            0.024945,             0.00603,           0.0025066,             0.25217,             0.28961,             0.20551,            0.068607,            0.044266,           0.0051869,            0.014127,             0.00307,             0.00307,             0.00307
                 142,             0.02486,           0.0061016,           0.0022842,             0.27855,             0.33756,             0.22187,            0.068368,             0.04489,           0.0052243,            0.012686,           0.0030205,           0.0030205,           0.0030205
                 143,             0.02482,           0.0057127,           0.0024573,             0.30954,             0.28371,             0.23021,            0.071769,            0.045433,           0.0051774,            0.011628,            0.002971,            0.002971,            0.002971
                 144,            0.024642,           0.0060384,           0.0023202,             0.28825,             0.30983,             0.22662,            0.077114,            0.045709,           0.0050851,            0.012375,           0.0029215,           0.0029215,           0.0029215
                 145,            0.025054,           0.0059654,           0.0026204,             0.28709,             0.34499,             0.23214,            0.076291,              0.0455,           0.0052344,             0.01252,            0.002872,            0.002872,            0.002872
                 146,            0.024785,           0.0058504,           0.0027655,             0.31878,             0.30028,             0.24087,            0.077896,            0.045037,           0.0051315,            0.013153,           0.0028225,           0.0028225,           0.0028225
                 147,             0.02606,           0.0061168,            0.002723,             0.34083,             0.27453,             0.24503,            0.075913,            0.045211,           0.0053207,            0.012277,            0.002773,            0.002773,            0.002773
                 148,            0.025406,           0.0062928,           0.0028625,             0.30876,              0.3084,             0.22101,            0.066428,            0.044828,           0.0052384,            0.014149,           0.0027235,           0.0027235,           0.0027235
                 149,            0.025075,           0.0060471,           0.0022305,             0.29825,             0.28422,             0.19909,            0.061453,            0.045147,           0.0052626,            0.015554,            0.002674,            0.002674,            0.002674
                 150,            0.025065,           0.0059838,           0.0023487,             0.33273,             0.26174,              0.1934,            0.064177,            0.045095,           0.0052671,            0.014812,           0.0026245,           0.0026245,           0.0026245
                 151,            0.024306,           0.0057995,            0.002145,             0.32534,             0.30202,             0.21285,            0.072348,            0.044231,           0.0052637,            0.014308,            0.002575,            0.002575,            0.002575
                 152,            0.024089,           0.0058593,           0.0018393,             0.31178,             0.27961,             0.20516,            0.069527,            0.045414,           0.0052642,             0.01434,           0.0025255,           0.0025255,           0.0025255
                 153,            0.024388,           0.0061095,           0.0018941,               0.306,              0.2962,             0.20354,            0.065282,            0.045143,           0.0052894,            0.014505,            0.002476,            0.002476,            0.002476
                 154,            0.023574,           0.0056431,           0.0021247,              0.3281,             0.30288,             0.22594,            0.068133,             0.04489,           0.0053666,            0.013677,           0.0024265,           0.0024265,           0.0024265
                 155,             0.02315,           0.0056193,           0.0018941,              0.3118,             0.32039,             0.24305,            0.077333,            0.044581,           0.0053765,            0.014468,            0.002377,            0.002377,            0.002377
                 156,             0.02369,            0.005537,           0.0023677,             0.39591,             0.26697,             0.23347,             0.08128,            0.044376,           0.0053158,            0.013806,           0.0023275,           0.0023275,           0.0023275
                 157,            0.023685,           0.0056126,           0.0022746,             0.33295,             0.27398,             0.21036,            0.070844,            0.045167,           0.0053414,            0.014309,            0.002278,            0.002278,            0.002278
                 158,            0.023709,           0.0056731,           0.0020303,             0.29781,             0.31669,              0.2265,            0.074998,            0.045405,           0.0054546,            0.014794,           0.0022285,           0.0022285,           0.0022285
