               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.059909,           0.0088932,            0.017078,             0.81473,            0.061927,            0.079254,            0.020802,            0.061165,           0.0052507,            0.014386,            0.009505,            0.009505,            0.009505
                  12,            0.058844,           0.0086514,            0.017098,             0.72709,            0.098754,            0.076136,            0.020453,            0.061181,           0.0053291,            0.013019,           0.0094555,           0.0094555,           0.0094555
                  13,            0.060542,           0.0085856,            0.016148,             0.35903,              0.1709,              0.0957,            0.026589,            0.060784,           0.0052023,            0.013098,            0.009406,            0.009406,            0.009406
                  14,            0.057433,           0.0085546,            0.015608,             0.56448,             0.20008,             0.12691,            0.038246,            0.057439,           0.0051476,            0.012145,           0.0093565,           0.0093565,           0.0093565
                  15,            0.056541,           0.0086315,            0.017199,              0.5995,              0.1588,             0.11316,            0.035207,            0.058754,           0.0052047,            0.014363,            0.009307,            0.009307,            0.009307
                  16,            0.056877,           0.0090047,            0.015905,             0.42364,             0.21151,             0.13365,            0.041975,            0.059259,           0.0052575,            0.012021,           0.0092575,           0.0092575,           0.0092575
                  17,            0.055645,           0.0087737,             0.01497,             0.33324,             0.16841,             0.10541,            0.030685,            0.060277,           0.0050591,            0.013665,            0.009208,            0.009208,            0.009208
                  18,            0.057705,           0.0087041,            0.014881,            0.071844,             0.22315,             0.10306,            0.026767,            0.059557,           0.0051631,            0.013898,           0.0091585,           0.0091585,           0.0091585
                  19,            0.055667,           0.0085188,            0.014975,             0.10124,             0.21127,            0.098567,            0.028657,            0.058247,           0.0050247,            0.011773,            0.009109,            0.009109,            0.009109
                  20,            0.054761,            0.008154,            0.014913,             0.41325,             0.16355,            0.096964,            0.029503,             0.05927,           0.0048941,            0.010933,           0.0090595,           0.0090595,           0.0090595
                  21,            0.054136,           0.0085133,              0.0134,             0.33244,             0.17121,             0.09279,            0.029805,            0.058579,           0.0050067,            0.012344,             0.00901,             0.00901,             0.00901
                  22,            0.053851,           0.0083827,            0.013863,             0.34346,              0.1733,             0.10471,            0.035371,            0.058204,           0.0049456,             0.01094,           0.0089605,           0.0089605,           0.0089605
                  23,            0.054614,           0.0083259,            0.013829,             0.35357,             0.16851,            0.091683,            0.027559,            0.059016,            0.005095,            0.012296,            0.008911,            0.008911,            0.008911
                  24,            0.053546,           0.0082455,            0.013137,             0.32924,              0.1565,            0.090702,            0.024708,            0.058585,           0.0052204,            0.011783,           0.0088615,           0.0088615,           0.0088615
                  25,            0.053925,           0.0083075,            0.012928,             0.16318,             0.25169,             0.12396,            0.037657,            0.058257,           0.0051234,            0.014401,            0.008812,            0.008812,            0.008812
                  26,            0.053926,           0.0083804,            0.013869,             0.41526,             0.14463,             0.13896,            0.041455,            0.056806,           0.0052034,            0.012381,           0.0087625,           0.0087625,           0.0087625
                  27,            0.054166,           0.0085974,            0.013594,              0.0932,             0.22254,             0.13458,            0.040025,             0.05721,           0.0050286,            0.012281,            0.008713,            0.008713,            0.008713
                  28,            0.053304,           0.0081911,            0.013359,             0.63389,              0.1901,             0.11771,            0.038402,            0.056552,           0.0050881,            0.012126,           0.0086635,           0.0086635,           0.0086635
                  29,            0.053113,           0.0081847,             0.01245,             0.36994,             0.14984,             0.12316,            0.035775,            0.056314,           0.0051171,            0.010863,            0.008614,            0.008614,            0.008614
                  30,            0.051531,           0.0078277,            0.011254,             0.62983,             0.15729,             0.12436,            0.036189,            0.058088,           0.0052704,            0.011392,           0.0085645,           0.0085645,           0.0085645
                  31,            0.051976,           0.0078777,            0.011845,             0.38811,             0.16069,             0.12971,            0.041433,            0.056819,           0.0049677,            0.011332,            0.008515,            0.008515,            0.008515
                  32,            0.053208,           0.0082749,            0.013312,             0.20495,             0.29748,             0.14407,             0.04136,            0.057564,           0.0048272,             0.01121,           0.0084655,           0.0084655,           0.0084655
                  33,            0.052209,           0.0081377,             0.01272,            0.096735,             0.25152,             0.15933,            0.049689,            0.056982,           0.0049671,            0.010546,            0.008416,            0.008416,            0.008416
                  34,             0.05075,           0.0082259,            0.012736,             0.60844,             0.19968,             0.14125,            0.042086,             0.05774,           0.0049346,            0.012279,           0.0083665,           0.0083665,           0.0083665
                  35,            0.053363,           0.0082893,            0.011776,             0.25595,             0.26955,             0.16524,            0.045456,            0.056208,           0.0048682,            0.011687,            0.008317,            0.008317,            0.008317
                  36,            0.052174,           0.0080282,            0.012436,             0.42528,             0.21546,              0.1612,            0.053546,            0.055992,           0.0048827,            0.011288,           0.0082675,           0.0082675,           0.0082675
                  37,            0.050966,           0.0081455,            0.010851,             0.69443,             0.18686,              0.1693,            0.054563,             0.05532,            0.005054,            0.011021,            0.008218,            0.008218,            0.008218
                  38,            0.051368,           0.0083437,            0.012047,             0.20822,             0.23195,             0.18096,            0.050645,            0.056664,           0.0051494,            0.011359,           0.0081685,           0.0081685,           0.0081685
                  39,            0.051526,           0.0082137,            0.011393,             0.14453,              0.2854,             0.14591,            0.044008,            0.054847,           0.0051127,            0.012324,            0.008119,            0.008119,            0.008119
                  40,            0.050488,           0.0083498,            0.011282,             0.16025,             0.26968,             0.16557,            0.047638,            0.055386,            0.004937,              0.0101,           0.0080695,           0.0080695,           0.0080695
                  41,            0.050706,           0.0081547,            0.011122,             0.37172,             0.21897,             0.15809,            0.050468,             0.05507,           0.0049663,            0.011248,             0.00802,             0.00802,             0.00802
                  42,            0.050217,           0.0078755,            0.010312,             0.12613,             0.30938,             0.15212,            0.048812,            0.055485,           0.0050047,            0.011639,           0.0079705,           0.0079705,           0.0079705
                  43,            0.051227,           0.0085448,            0.011385,             0.70629,             0.20157,             0.17256,            0.052747,            0.056324,           0.0050401,            0.011951,            0.007921,            0.007921,            0.007921
                  44,            0.050025,           0.0078771,            0.011053,             0.13562,               0.305,             0.15621,            0.052799,            0.055327,            0.004888,            0.011658,           0.0078715,           0.0078715,           0.0078715
                  45,            0.050105,           0.0081692,            0.011152,             0.72468,             0.17931,             0.19868,            0.056724,            0.055904,           0.0048673,            0.011145,            0.007822,            0.007822,            0.007822
                  46,            0.048824,           0.0082479,            0.011471,             0.15935,             0.30678,             0.16204,            0.050436,            0.054655,            0.004935,            0.011136,           0.0077725,           0.0077725,           0.0077725
                  47,            0.048741,           0.0081994,            0.010364,             0.20116,             0.29998,             0.17648,            0.053529,            0.054769,            0.004987,            0.011575,            0.007723,            0.007723,            0.007723
                  48,            0.049892,           0.0080813,            0.010742,             0.13784,             0.25833,             0.16339,            0.053764,            0.055829,           0.0050018,            0.010625,           0.0076735,           0.0076735,           0.0076735
                  49,            0.049153,           0.0082758,             0.01027,             0.18632,             0.27316,             0.19438,             0.06092,            0.055301,           0.0048756,            0.010729,            0.007624,            0.007624,            0.007624
                  50,            0.047791,           0.0078181,           0.0098351,              0.1678,             0.34121,              0.1859,            0.050832,            0.055711,           0.0051487,            0.012855,           0.0075745,           0.0075745,           0.0075745
                  51,            0.047995,           0.0079113,           0.0099667,             0.17951,             0.34474,             0.19171,            0.057049,            0.055095,           0.0049041,            0.011127,            0.007525,            0.007525,            0.007525
                  52,            0.049546,           0.0078171,            0.010308,             0.28384,             0.28189,             0.20534,            0.062492,            0.056678,           0.0049189,            0.011685,           0.0074755,           0.0074755,           0.0074755
                  53,             0.04832,           0.0077972,           0.0091915,             0.10699,             0.32217,             0.17892,            0.052387,            0.055093,           0.0050503,             0.01166,            0.007426,            0.007426,            0.007426
                  54,            0.049263,            0.008172,           0.0095795,             0.41541,             0.20492,             0.18965,            0.056937,            0.055299,           0.0049695,            0.012506,           0.0073765,           0.0073765,           0.0073765
                  55,            0.049649,           0.0081235,           0.0098967,             0.23288,             0.27133,             0.21477,             0.07803,            0.054201,           0.0049092,            0.011613,            0.007327,            0.007327,            0.007327
                  56,            0.048641,           0.0079616,           0.0093872,              0.1589,             0.33616,             0.16028,            0.045396,            0.056139,            0.004952,            0.011582,           0.0072775,           0.0072775,           0.0072775
                  57,            0.048362,           0.0080215,           0.0090532,             0.41923,             0.23233,             0.18171,            0.059286,            0.056911,           0.0049258,            0.010881,            0.007228,            0.007228,            0.007228
                  58,            0.048494,           0.0080998,           0.0088964,             0.16606,             0.35991,             0.19548,             0.06662,            0.055704,           0.0049779,            0.012208,           0.0071785,           0.0071785,           0.0071785
                  59,            0.047451,           0.0076871,           0.0091434,             0.13447,             0.31239,             0.13809,            0.044484,            0.056161,           0.0049406,            0.011232,            0.007129,            0.007129,            0.007129
                  60,            0.046833,           0.0078857,            0.008693,             0.16763,               0.337,             0.17677,            0.056244,            0.056645,           0.0050178,            0.011068,           0.0070795,           0.0070795,           0.0070795
                  61,            0.048476,            0.008137,           0.0088254,             0.23872,             0.31933,             0.20099,            0.066725,            0.055759,           0.0049184,            0.013417,             0.00703,             0.00703,             0.00703
                  62,            0.048754,            0.007928,           0.0093033,             0.16812,             0.32992,             0.17598,            0.061813,            0.057439,           0.0047851,            0.012452,           0.0069805,           0.0069805,           0.0069805
                  63,             0.04814,           0.0077477,           0.0088962,             0.21564,             0.27579,             0.17311,            0.050519,            0.055102,            0.004773,            0.014534,            0.006931,            0.006931,            0.006931
                  64,             0.04601,           0.0078899,           0.0086534,             0.48921,             0.19188,              0.1745,             0.05175,            0.056012,           0.0049049,            0.011005,           0.0068815,           0.0068815,           0.0068815
                  65,            0.045044,           0.0077417,           0.0071139,             0.20366,             0.22599,             0.18039,            0.061937,            0.055783,           0.0048994,            0.010969,            0.006832,            0.006832,            0.006832
                  66,            0.046259,           0.0079894,           0.0088233,             0.21994,             0.34633,             0.19827,            0.059961,            0.055966,           0.0048849,            0.013154,           0.0067825,           0.0067825,           0.0067825
                  67,            0.045348,            0.007741,           0.0080248,             0.68765,             0.20291,             0.17411,            0.052458,            0.054597,           0.0050141,            0.012585,            0.006733,            0.006733,            0.006733
                  68,            0.047441,           0.0081228,           0.0091357,             0.46272,             0.23182,             0.19322,             0.05478,            0.054567,           0.0049885,            0.012519,           0.0066835,           0.0066835,           0.0066835
                  69,            0.045962,           0.0078309,           0.0081673,             0.17901,             0.38579,             0.18634,            0.049111,            0.055975,           0.0049901,            0.013624,            0.006634,            0.006634,            0.006634
                  70,            0.045892,           0.0072523,            0.007412,             0.16682,             0.29456,              0.1621,            0.050406,            0.056247,           0.0049301,            0.012048,           0.0065845,           0.0065845,           0.0065845
                  71,            0.046127,           0.0074378,           0.0088811,             0.42831,             0.19145,             0.17953,            0.056433,            0.056796,            0.004976,            0.012529,            0.006535,            0.006535,            0.006535
                  72,            0.046851,            0.008233,           0.0078876,             0.48026,             0.21524,             0.20248,            0.057527,            0.054761,           0.0050286,            0.011847,           0.0064855,           0.0064855,           0.0064855
                  73,            0.045606,           0.0079003,           0.0082117,             0.27357,             0.29563,              0.1753,            0.056694,            0.056199,           0.0048822,            0.011407,            0.006436,            0.006436,            0.006436
                  74,            0.046471,           0.0078703,           0.0079657,             0.21969,             0.31777,             0.17275,            0.055317,             0.05535,           0.0050858,            0.011354,           0.0063865,           0.0063865,           0.0063865
                  75,            0.045892,           0.0075042,           0.0073271,             0.19008,             0.32616,             0.17176,            0.047658,            0.056558,            0.005041,            0.011863,            0.006337,            0.006337,            0.006337
                  76,            0.044886,           0.0074705,           0.0076751,             0.15524,             0.37788,              0.1707,            0.051078,            0.055338,           0.0050744,            0.010444,           0.0062875,           0.0062875,           0.0062875
                  77,            0.045611,           0.0075623,            0.007659,              0.1536,             0.25574,             0.13218,            0.039107,            0.057345,           0.0050529,            0.013761,            0.006238,            0.006238,            0.006238
                  78,            0.045639,           0.0075147,           0.0071218,             0.27227,             0.35965,             0.23068,            0.078039,            0.055685,           0.0048332,            0.012983,           0.0061885,           0.0061885,           0.0061885
                  79,            0.044342,           0.0075037,            0.006626,             0.18012,             0.26195,             0.18719,            0.062641,            0.053872,           0.0048434,            0.015279,            0.006139,            0.006139,            0.006139
                  80,            0.045261,           0.0078769,           0.0064782,              0.1752,             0.25793,              0.1652,             0.05313,             0.05442,           0.0048607,            0.015263,           0.0060895,           0.0060895,           0.0060895
                  81,            0.045244,           0.0076826,           0.0070939,             0.18868,             0.35126,             0.16435,            0.051338,            0.056119,           0.0048235,            0.012673,             0.00604,             0.00604,             0.00604
                  82,            0.044025,           0.0076546,           0.0076297,             0.51178,             0.23133,             0.19502,            0.055652,            0.056255,           0.0048033,            0.013051,           0.0059905,           0.0059905,           0.0059905
                  83,            0.044363,           0.0078993,           0.0069262,              0.2013,             0.28764,             0.19004,            0.059671,            0.056014,           0.0049323,            0.013422,            0.005941,            0.005941,            0.005941
                  84,            0.044384,           0.0075312,           0.0066823,             0.31922,              0.2539,             0.22382,            0.078338,            0.055532,           0.0048906,            0.012372,           0.0058915,           0.0058915,           0.0058915
                  85,            0.044215,           0.0073883,           0.0064176,             0.21801,             0.29414,             0.20193,            0.067104,            0.055013,           0.0049366,            0.014363,            0.005842,            0.005842,            0.005842
                  86,            0.043121,           0.0074958,           0.0067818,             0.24512,             0.27561,             0.20141,             0.07115,            0.055688,           0.0049776,            0.013294,           0.0057925,           0.0057925,           0.0057925
                  87,            0.044559,           0.0072866,           0.0069726,             0.19586,             0.33199,             0.19163,            0.078013,            0.054866,           0.0050144,            0.013157,            0.005743,            0.005743,            0.005743
                  88,            0.043914,           0.0075338,           0.0060163,             0.21509,             0.29403,             0.19684,            0.065857,            0.055382,           0.0049936,            0.014337,           0.0056935,           0.0056935,           0.0056935
                  89,             0.04267,           0.0072465,           0.0067243,             0.19757,             0.31645,             0.21273,            0.060256,            0.054665,           0.0049594,             0.01333,            0.005644,            0.005644,            0.005644
                  90,            0.043357,           0.0078387,           0.0062999,             0.21795,             0.34286,               0.226,            0.073247,            0.054146,           0.0049195,            0.013416,           0.0055945,           0.0055945,           0.0055945
                  91,            0.043658,           0.0071024,           0.0067265,             0.20916,             0.35871,             0.20503,            0.074106,            0.055735,           0.0047668,            0.014623,            0.005545,            0.005545,            0.005545
                  92,            0.044203,           0.0074616,           0.0067918,             0.18081,             0.36111,             0.22056,            0.075265,            0.055306,           0.0049149,            0.013719,           0.0054955,           0.0054955,           0.0054955
                  93,             0.04334,           0.0075942,           0.0067231,             0.22548,             0.34572,             0.20697,             0.06829,            0.055193,           0.0047175,            0.011529,            0.005446,            0.005446,            0.005446
                  94,            0.042144,           0.0072957,            0.006182,             0.22025,             0.38076,             0.23106,            0.072526,            0.054092,           0.0048972,            0.013127,           0.0053965,           0.0053965,           0.0053965
                  95,            0.042694,           0.0073752,           0.0055619,             0.21502,             0.34121,             0.18514,            0.063918,             0.05381,           0.0050057,            0.016799,            0.005347,            0.005347,            0.005347
                  96,             0.04191,           0.0073954,           0.0054558,              0.1972,             0.35194,             0.20578,            0.068458,            0.055533,           0.0050702,            0.016412,           0.0052975,           0.0052975,           0.0052975
                  97,            0.041431,           0.0074338,           0.0062091,             0.22189,             0.33219,             0.22292,            0.075096,            0.054476,           0.0050547,            0.013639,            0.005248,            0.005248,            0.005248
                  98,            0.042552,            0.007151,           0.0058278,             0.21946,             0.35451,             0.21709,            0.077969,            0.054866,           0.0050524,            0.012982,           0.0051985,           0.0051985,           0.0051985
                  99,            0.042291,           0.0076663,           0.0065906,              0.1953,              0.3162,             0.21041,            0.073209,            0.054161,           0.0049999,             0.01201,            0.005149,            0.005149,            0.005149
                 100,            0.040366,           0.0072291,           0.0054299,             0.20448,             0.34499,              0.2045,            0.070049,            0.054846,           0.0049628,            0.012336,           0.0050995,           0.0050995,           0.0050995
                 101,            0.040332,           0.0070944,            0.004765,             0.23147,              0.3721,             0.23837,            0.071858,            0.053399,           0.0049284,            0.013168,             0.00505,             0.00505,             0.00505
                 102,            0.040465,           0.0070674,           0.0056758,             0.27915,             0.27742,             0.20602,            0.069774,            0.054976,           0.0049096,            0.011792,           0.0050005,           0.0050005,           0.0050005
                 103,            0.041053,            0.007204,           0.0058192,             0.22298,             0.28022,             0.19579,            0.064251,            0.054987,           0.0049065,            0.013205,            0.004951,            0.004951,            0.004951
                 104,            0.041987,           0.0075112,           0.0055215,             0.20908,             0.27878,             0.21302,            0.068838,             0.05425,           0.0050645,             0.01168,           0.0049015,           0.0049015,           0.0049015
                 105,            0.041679,            0.007314,           0.0052072,             0.21051,             0.26964,             0.21551,            0.073459,            0.054231,            0.004914,            0.013349,            0.004852,            0.004852,            0.004852
                 106,            0.041236,           0.0070632,           0.0049496,             0.22778,             0.29776,             0.23548,            0.079784,            0.053887,            0.004908,            0.011555,           0.0048025,           0.0048025,           0.0048025
                 107,               0.041,           0.0072116,           0.0051078,             0.25427,             0.26866,             0.21426,            0.074032,            0.054443,           0.0049293,            0.013927,            0.004753,            0.004753,            0.004753
                 108,            0.040665,           0.0070282,           0.0055707,             0.23581,             0.33382,             0.21633,            0.063618,            0.056295,           0.0050048,            0.014626,           0.0047035,           0.0047035,           0.0047035
                 109,            0.040412,           0.0073498,           0.0050413,             0.29219,             0.29488,             0.22026,            0.079791,            0.054015,           0.0049225,            0.012956,            0.004654,            0.004654,            0.004654
                 110,            0.040112,           0.0072326,           0.0047573,             0.27419,             0.35715,             0.24839,            0.075821,            0.055236,           0.0050382,            0.013636,           0.0046045,           0.0046045,           0.0046045
                 111,            0.040321,           0.0070884,           0.0049811,             0.22753,             0.30097,             0.23061,            0.076177,            0.054656,           0.0048668,            0.014372,            0.004555,            0.004555,            0.004555
                 112,            0.039651,           0.0069592,           0.0043187,              0.2264,             0.34672,             0.23041,            0.068615,            0.055081,           0.0050044,            0.011878,           0.0045055,           0.0045055,           0.0045055
                 113,            0.040519,           0.0071104,           0.0049398,             0.26927,             0.32024,             0.23298,            0.068665,            0.054352,           0.0049839,            0.012415,            0.004456,            0.004456,            0.004456
                 114,             0.03986,           0.0069212,           0.0046739,             0.24589,              0.3205,              0.2315,            0.078548,            0.054125,           0.0050943,            0.014245,           0.0044065,           0.0044065,           0.0044065
                 115,             0.04011,           0.0068016,           0.0060522,             0.24799,             0.31409,              0.2151,            0.075457,            0.054281,           0.0049077,            0.013255,            0.004357,            0.004357,            0.004357
                 116,            0.040286,            0.006876,           0.0050475,             0.29177,             0.26964,             0.22488,            0.083611,            0.054481,           0.0048916,            0.011979,           0.0043075,           0.0043075,           0.0043075
                 117,            0.040994,           0.0071141,           0.0055468,             0.24388,             0.30652,             0.22206,            0.082989,            0.054839,           0.0048906,             0.01267,            0.004258,            0.004258,            0.004258
                 118,            0.039467,           0.0070916,           0.0043912,             0.20598,             0.33499,              0.2287,            0.077542,            0.054851,           0.0049677,            0.011462,           0.0042085,           0.0042085,           0.0042085
                 119,            0.040331,           0.0070944,           0.0050916,             0.26914,             0.27749,             0.21135,             0.07677,            0.053903,           0.0048358,            0.011989,            0.004159,            0.004159,            0.004159
                 120,            0.038966,           0.0069655,           0.0040081,              0.2508,             0.29383,             0.20625,            0.076297,            0.054878,           0.0048831,            0.012751,           0.0041095,           0.0041095,           0.0041095
                 121,            0.039752,           0.0069716,           0.0041441,             0.25141,             0.32811,             0.20713,            0.066665,            0.053602,            0.004935,            0.013462,             0.00406,             0.00406,             0.00406
                 122,            0.039494,           0.0072552,           0.0050388,             0.25096,             0.31863,             0.21775,            0.076823,            0.055607,           0.0048383,             0.01375,           0.0040105,           0.0040105,           0.0040105
                 123,            0.038416,           0.0068407,           0.0048117,             0.26577,             0.29491,             0.23316,            0.079036,            0.054477,           0.0049445,             0.01422,            0.003961,            0.003961,            0.003961
                 124,            0.038317,           0.0068954,           0.0042039,             0.27168,             0.27843,             0.22479,            0.076659,            0.055753,           0.0049032,            0.013782,           0.0039115,           0.0039115,           0.0039115
                 125,            0.037411,           0.0066857,           0.0036488,             0.24878,             0.29946,             0.21111,            0.077299,            0.054233,           0.0049208,            0.011669,            0.003862,            0.003862,            0.003862
                 126,             0.03795,           0.0065083,           0.0043956,             0.24744,             0.33074,             0.22722,            0.085457,             0.05393,           0.0050135,            0.012148,           0.0038125,           0.0038125,           0.0038125
                 127,            0.037174,           0.0069503,           0.0044087,             0.27426,             0.30919,             0.25172,            0.084172,             0.05478,           0.0049597,            0.012441,            0.003763,            0.003763,            0.003763
                 128,            0.037574,           0.0067555,           0.0043167,             0.28501,             0.32436,              0.2471,            0.072839,            0.054563,           0.0049166,            0.011868,           0.0037135,           0.0037135,           0.0037135
                 129,            0.038525,           0.0069024,           0.0047821,             0.32021,             0.30487,             0.27098,            0.096015,            0.054313,           0.0049062,            0.013112,            0.003664,            0.003664,            0.003664
                 130,             0.03777,           0.0067377,            0.004554,             0.24146,             0.27575,             0.22433,            0.083654,            0.055176,           0.0049797,            0.013551,           0.0036145,           0.0036145,           0.0036145
                 131,            0.037167,           0.0066504,           0.0045078,             0.24428,             0.33159,             0.24971,            0.090874,            0.055031,           0.0048921,            0.013344,            0.003565,            0.003565,            0.003565
                 132,            0.036024,           0.0064803,           0.0042542,             0.23459,              0.3257,             0.24584,            0.089351,            0.055565,           0.0049089,            0.013825,           0.0035155,           0.0035155,           0.0035155
                 133,             0.03714,           0.0068935,            0.004515,             0.30784,             0.33992,             0.25262,            0.079946,            0.055735,           0.0048281,            0.014462,            0.003466,            0.003466,            0.003466
                 134,              0.0373,           0.0069711,           0.0043738,             0.24889,             0.28772,             0.23483,            0.081782,            0.054967,            0.004878,             0.01524,           0.0034165,           0.0034165,           0.0034165
                 135,            0.037202,           0.0064712,           0.0037213,               0.277,             0.32054,             0.22931,            0.076626,            0.055785,           0.0049013,            0.015478,            0.003367,            0.003367,            0.003367
                 136,            0.035773,           0.0066856,           0.0037397,             0.29312,             0.29284,             0.23117,            0.076578,              0.0549,           0.0050644,              0.0139,           0.0033175,           0.0033175,           0.0033175
                 137,            0.035722,           0.0064993,           0.0041866,             0.24842,              0.3041,              0.2277,            0.087623,            0.055036,            0.004975,            0.014531,            0.003268,            0.003268,            0.003268
                 138,            0.037022,           0.0066596,           0.0043115,             0.29215,             0.34439,               0.222,            0.081717,            0.054424,           0.0050277,            0.011562,           0.0032185,           0.0032185,           0.0032185
                 139,            0.036513,           0.0066507,           0.0044492,             0.28035,              0.3446,             0.25289,             0.09069,            0.054085,           0.0049722,            0.010917,            0.003169,            0.003169,            0.003169
                 140,             0.03648,           0.0066295,           0.0039807,             0.27479,             0.33213,             0.23228,            0.081975,            0.054923,           0.0050281,            0.012355,           0.0031195,           0.0031195,           0.0031195
                 141,              0.0359,           0.0064328,           0.0038807,             0.21522,             0.32839,             0.22196,            0.073879,            0.054305,            0.004977,            0.013101,             0.00307,             0.00307,             0.00307
                 142,            0.035823,            0.006443,           0.0037193,             0.25084,              0.2919,              0.2271,            0.074646,            0.054317,           0.0049607,            0.013398,           0.0030205,           0.0030205,           0.0030205
                 143,            0.035667,           0.0063229,           0.0037462,             0.29661,             0.38251,             0.24061,            0.088712,            0.054163,           0.0049057,            0.012903,            0.002971,            0.002971,            0.002971
                 144,            0.035872,           0.0064872,           0.0042108,             0.26098,             0.36766,             0.24036,            0.087385,            0.054383,           0.0048409,            0.013038,           0.0029215,           0.0029215,           0.0029215
                 145,            0.034454,           0.0064207,           0.0033267,             0.29194,             0.34786,             0.26135,            0.087377,            0.054641,           0.0049085,            0.013207,            0.002872,            0.002872,            0.002872
                 146,             0.03483,           0.0063123,            0.003962,              0.2927,             0.30905,             0.24197,            0.083181,            0.054795,           0.0048686,            0.013176,           0.0028225,           0.0028225,           0.0028225
                 147,            0.035508,           0.0064814,           0.0036915,             0.27917,             0.28991,             0.24312,            0.084802,            0.054613,           0.0050104,            0.013873,            0.002773,            0.002773,            0.002773
                 148,            0.034749,            0.006344,           0.0037731,             0.25153,             0.26807,             0.20539,             0.06883,            0.053982,           0.0051301,             0.01396,           0.0027235,           0.0027235,           0.0027235
                 149,            0.035257,           0.0065029,           0.0036597,             0.29884,             0.27814,             0.22694,            0.078632,            0.054637,           0.0051209,            0.013822,            0.002674,            0.002674,            0.002674
                 150,            0.034293,           0.0063861,           0.0036169,             0.27781,             0.28996,              0.2164,             0.07656,            0.055026,           0.0051038,            0.013699,           0.0026245,           0.0026245,           0.0026245
                 151,            0.034971,           0.0062874,           0.0034293,             0.28076,             0.31403,             0.22589,            0.081831,            0.054963,            0.005026,            0.013912,            0.002575,            0.002575,            0.002575
                 152,            0.034331,           0.0063208,           0.0032233,             0.27712,             0.28489,             0.21457,            0.083506,            0.055339,            0.005095,            0.013778,           0.0025255,           0.0025255,           0.0025255
                 153,            0.033934,           0.0061681,            0.003495,             0.31663,             0.29353,             0.24095,             0.10411,            0.055905,           0.0051793,            0.013484,            0.002476,            0.002476,            0.002476
                 154,            0.034428,            0.006181,           0.0033458,              0.2911,             0.27293,             0.23295,            0.092156,            0.055179,           0.0051753,            0.014487,           0.0024265,           0.0024265,           0.0024265
                 155,            0.034303,            0.006437,           0.0033027,             0.28562,             0.28525,             0.23271,            0.090132,            0.055642,           0.0052742,            0.014235,            0.002377,            0.002377,            0.002377
                 156,            0.034416,           0.0064327,           0.0031078,              0.2726,             0.27261,             0.24566,             0.09599,            0.054728,           0.0052921,            0.014184,           0.0023275,           0.0023275,           0.0023275
                 157,            0.033073,           0.0061957,            0.003433,              0.2583,             0.29186,             0.23354,            0.094337,            0.055073,           0.0051896,            0.014461,            0.002278,            0.002278,            0.002278
                 158,            0.033405,           0.0059623,           0.0030584,              0.2924,             0.28489,             0.24399,             0.09481,             0.05487,           0.0051823,            0.013951,           0.0022285,           0.0022285,           0.0022285
                 159,            0.033214,           0.0059614,           0.0032862,             0.31199,               0.288,             0.23904,            0.093861,            0.054956,           0.0051542,            0.014205,            0.002179,            0.002179,            0.002179
