               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.065449,           0.0098592,            0.019924,            0.009825,             0.33893,            0.023951,           0.0057888,            0.068462,           0.0056846,            0.016649,             0.00901,             0.00901,             0.00901
                  27,            0.065637,            0.010061,             0.02013,             0.51898,            0.066514,            0.023815,           0.0055471,            0.065808,           0.0058745,            0.016229,           0.0089704,           0.0089704,           0.0089704
                  28,            0.065051,           0.0096926,            0.019988,             0.56547,            0.055435,            0.050911,            0.013795,            0.066573,           0.0056159,            0.017848,           0.0089308,           0.0089308,           0.0089308
                  29,            0.064804,           0.0096044,            0.018952,             0.27331,            0.052752,            0.028329,           0.0076482,            0.065796,            0.005752,            0.017342,           0.0088912,           0.0088912,           0.0088912
                  30,            0.062374,            0.008995,            0.017936,             0.54056,            0.073784,            0.042218,            0.010958,            0.064479,           0.0058181,            0.017183,           0.0088516,           0.0088516,           0.0088516
                  31,            0.061644,            0.009143,            0.018641,              0.5232,            0.075793,            0.030012,           0.0099217,            0.064869,            0.005586,            0.016025,            0.008812,            0.008812,            0.008812
                  32,             0.06431,           0.0095395,            0.019576,             0.51583,             0.06422,            0.029977,           0.0083373,            0.064545,           0.0057114,            0.016582,           0.0087724,           0.0087724,           0.0087724
                  33,            0.063581,           0.0094401,            0.019023,             0.55122,            0.080924,            0.029056,           0.0068234,            0.065006,           0.0057575,            0.017101,           0.0087328,           0.0087328,           0.0087328
                  34,            0.061878,            0.009542,            0.018302,             0.52943,            0.055046,            0.023884,           0.0079008,            0.066904,           0.0055834,            0.015835,           0.0086932,           0.0086932,           0.0086932
                  35,            0.063499,           0.0093686,            0.018106,             0.30015,              0.1036,            0.061759,            0.014994,            0.064154,           0.0055621,            0.016186,           0.0086536,           0.0086536,           0.0086536
                  36,            0.062176,           0.0092826,            0.017957,             0.31607,            0.094556,            0.056798,            0.013952,            0.063742,           0.0055566,            0.015806,            0.008614,            0.008614,            0.008614
                  37,            0.060835,           0.0094226,            0.017376,             0.28072,             0.09672,             0.03957,            0.011895,             0.06327,           0.0055309,            0.015169,           0.0085744,           0.0085744,           0.0085744
                  38,            0.061459,           0.0095625,            0.018697,             0.28427,            0.073654,            0.040904,            0.012417,             0.06348,           0.0055923,            0.015104,           0.0085348,           0.0085348,           0.0085348
                  39,            0.062297,           0.0093549,            0.018429,             0.28381,            0.084862,            0.042185,            0.011027,            0.063378,           0.0054836,            0.015399,           0.0084952,           0.0084952,           0.0084952
                  40,            0.060744,           0.0095242,             0.01767,             0.31618,             0.10749,            0.043663,            0.011367,            0.063583,           0.0055108,            0.015246,           0.0084556,           0.0084556,           0.0084556
                  41,            0.061506,           0.0092073,            0.017985,             0.27042,            0.098624,            0.042317,            0.011937,            0.063467,           0.0055037,            0.014817,            0.008416,            0.008416,            0.008416
                  42,            0.060496,            0.009079,            0.017419,              0.2827,             0.14095,            0.036942,             0.01103,            0.063297,           0.0055775,            0.015398,           0.0083764,           0.0083764,           0.0083764
                  43,            0.061261,           0.0096914,            0.018383,             0.29212,             0.09659,             0.03502,            0.011684,            0.062469,           0.0056053,            0.016132,           0.0083368,           0.0083368,           0.0083368
                  44,            0.060105,            0.009212,            0.018066,             0.31209,             0.14891,            0.064818,            0.015962,            0.062248,            0.005648,            0.014603,           0.0082972,           0.0082972,           0.0082972
                  45,            0.060549,           0.0093727,            0.017644,             0.80963,            0.045872,            0.048434,            0.012712,            0.061127,            0.005639,            0.014396,           0.0082576,           0.0082576,           0.0082576
                  46,            0.058945,           0.0095626,            0.017642,             0.34354,             0.11806,            0.058232,            0.015002,            0.061925,           0.0055397,             0.01423,            0.008218,            0.008218,            0.008218
                  47,            0.059842,           0.0093629,            0.017872,            0.023108,              0.1078,             0.04734,            0.011111,            0.061194,           0.0055595,            0.013407,           0.0081784,           0.0081784,           0.0081784
                  48,            0.061006,           0.0093634,            0.017937,             0.29365,             0.10157,            0.056075,            0.014447,            0.060847,           0.0055018,            0.013694,           0.0081388,           0.0081388,           0.0081388
                  49,             0.05961,           0.0093836,             0.01783,            0.099231,             0.15991,            0.065871,            0.016299,            0.059866,           0.0055296,            0.014229,           0.0080992,           0.0080992,           0.0080992
                  50,            0.058632,           0.0091044,            0.016809,             0.05311,             0.12247,             0.04937,            0.012353,            0.063079,           0.0053809,            0.015039,           0.0080596,           0.0080596,           0.0080596
                  51,            0.058285,           0.0090251,             0.01659,             0.12462,             0.20373,            0.075212,            0.019267,            0.062369,           0.0054016,            0.014024,             0.00802,             0.00802,             0.00802
                  52,            0.060183,           0.0089532,            0.017374,            0.044768,             0.14147,            0.042761,            0.011423,            0.062442,           0.0054652,             0.01531,           0.0079804,           0.0079804,           0.0079804
                  53,            0.058903,           0.0089682,            0.015985,            0.082506,             0.16279,            0.052654,            0.014431,            0.061472,           0.0055391,            0.013528,           0.0079408,           0.0079408,           0.0079408
                  54,            0.059805,            0.009287,            0.016656,            0.086661,             0.19787,             0.05266,            0.014557,            0.061716,           0.0054802,            0.013198,           0.0079012,           0.0079012,           0.0079012
                  55,            0.060332,           0.0093838,            0.016964,             0.30155,             0.12948,             0.06606,            0.016273,            0.060213,           0.0054329,            0.013181,           0.0078616,           0.0078616,           0.0078616
                  56,            0.058213,           0.0092348,             0.01647,              0.3231,             0.19734,            0.085493,            0.023061,            0.060551,           0.0055234,            0.013152,            0.007822,            0.007822,            0.007822
                  57,            0.058967,           0.0090899,            0.015896,            0.027934,            0.098624,            0.059234,            0.015149,            0.062158,           0.0053228,            0.013063,           0.0077824,           0.0077824,           0.0077824
                  58,            0.059327,           0.0092715,            0.016046,            0.097078,             0.22675,            0.074978,            0.018162,             0.06101,           0.0053904,            0.013059,           0.0077428,           0.0077428,           0.0077428
                  59,            0.057776,           0.0088676,            0.016422,            0.094842,             0.18588,             0.06541,            0.016735,             0.06317,           0.0052896,            0.015198,           0.0077032,           0.0077032,           0.0077032
                  60,            0.057744,            0.008901,            0.016055,            0.088615,             0.15431,            0.059327,            0.016303,            0.061897,           0.0053591,            0.014932,           0.0076636,           0.0076636,           0.0076636
                  61,            0.059767,            0.009391,             0.01615,            0.054853,             0.15726,            0.075643,            0.017849,            0.061169,           0.0054245,            0.013215,            0.007624,            0.007624,            0.007624
                  62,            0.059332,           0.0091712,            0.016702,             0.10715,             0.17617,            0.065726,            0.019074,            0.061466,            0.005361,            0.014243,           0.0075844,           0.0075844,           0.0075844
                  63,            0.059441,           0.0090775,            0.016884,             0.12218,             0.18789,            0.075616,            0.018773,            0.061806,           0.0053296,            0.013416,           0.0075448,           0.0075448,           0.0075448
                  64,            0.056671,           0.0091542,            0.015224,            0.093263,             0.21663,            0.069373,            0.018774,             0.06029,           0.0055395,            0.012748,           0.0075052,           0.0075052,           0.0075052
                  65,            0.055979,           0.0091521,            0.014986,            0.097143,             0.27203,            0.071304,            0.020637,            0.060714,           0.0053222,            0.012906,           0.0074656,           0.0074656,           0.0074656
                  66,            0.057715,           0.0093094,            0.016142,             0.11644,              0.2091,            0.069095,            0.018389,            0.060429,           0.0053278,            0.014116,            0.007426,            0.007426,            0.007426
                  67,            0.057021,           0.0090045,            0.015915,             0.11052,             0.19884,            0.077576,            0.023716,            0.060385,           0.0054513,            0.013823,           0.0073864,           0.0073864,           0.0073864
                  68,            0.058475,           0.0093369,            0.016217,             0.12455,             0.22332,            0.098264,            0.023592,             0.05989,           0.0055479,            0.012782,           0.0073468,           0.0073468,           0.0073468
                  69,            0.057382,           0.0091182,            0.016337,            0.091493,             0.20758,            0.070402,            0.016144,             0.06109,           0.0053696,            0.013051,           0.0073072,           0.0073072,           0.0073072
                  70,            0.057071,            0.008467,            0.015073,            0.087751,             0.18585,            0.071437,            0.019309,            0.060794,            0.005425,            0.013375,           0.0072676,           0.0072676,           0.0072676
                  71,            0.056598,           0.0085249,            0.015873,            0.068171,              0.1644,             0.07736,            0.019896,            0.061936,           0.0053004,             0.01424,            0.007228,            0.007228,            0.007228
                  72,            0.057441,           0.0094335,            0.015889,            0.081535,             0.22155,            0.089353,            0.022645,            0.060198,           0.0056337,             0.01347,           0.0071884,           0.0071884,           0.0071884
                  73,            0.056879,           0.0092443,            0.015728,             0.10832,             0.20603,             0.07515,            0.019197,            0.060796,           0.0053417,            0.012941,           0.0071488,           0.0071488,           0.0071488
                  74,            0.057855,           0.0091605,            0.014537,             0.10925,             0.19965,             0.11523,            0.024586,            0.061092,           0.0054558,            0.012215,           0.0071092,           0.0071092,           0.0071092
                  75,            0.057062,            0.008688,             0.01521,            0.081551,             0.18832,            0.093238,             0.02122,            0.060558,           0.0053973,            0.012605,           0.0070696,           0.0070696,           0.0070696
                  76,            0.056227,           0.0086259,             0.01478,             0.10351,             0.20381,            0.085307,            0.024495,            0.059464,            0.005262,            0.011587,             0.00703,             0.00703,             0.00703
                  77,            0.056773,           0.0087056,            0.015783,             0.13535,             0.19279,            0.084967,            0.024001,            0.059641,             0.00526,            0.012741,           0.0069904,           0.0069904,           0.0069904
                  78,            0.056456,           0.0087917,             0.01409,             0.13538,             0.26236,              0.1152,            0.031697,             0.05991,           0.0053408,            0.012764,           0.0069508,           0.0069508,           0.0069508
                  79,            0.055276,             0.00872,            0.014243,             0.16394,             0.24273,             0.12521,            0.033761,            0.059325,           0.0052266,            0.012366,           0.0069112,           0.0069112,           0.0069112
                  80,            0.056772,           0.0092555,            0.015076,             0.13354,             0.21911,            0.082942,            0.022367,            0.059859,           0.0053725,            0.012911,           0.0068716,           0.0068716,           0.0068716
                  81,            0.056807,           0.0089795,             0.01509,            0.095177,             0.21312,            0.086382,            0.024328,             0.05916,           0.0053006,              0.0118,            0.006832,            0.006832,            0.006832
                  82,            0.056124,           0.0090922,            0.014878,             0.14787,             0.25381,             0.11518,            0.030091,             0.05898,           0.0051388,             0.01186,           0.0067924,           0.0067924,           0.0067924
                  83,            0.056102,           0.0092145,            0.014901,             0.20787,             0.17394,             0.12689,            0.035061,            0.059585,           0.0053231,            0.011429,           0.0067528,           0.0067528,           0.0067528
                  84,            0.056358,           0.0088168,            0.014595,            0.085711,             0.19683,            0.099331,             0.02744,            0.058895,           0.0051971,            0.011301,           0.0067132,           0.0067132,           0.0067132
                  85,            0.056137,             0.00881,            0.015133,             0.10161,             0.25619,            0.091387,            0.028303,            0.059989,           0.0052943,            0.011691,           0.0066736,           0.0066736,           0.0066736
                  86,             0.05412,           0.0089254,            0.013973,             0.11727,             0.29018,            0.092996,            0.025587,            0.060632,           0.0052461,             0.01274,            0.006634,            0.006634,            0.006634
                  87,            0.055707,           0.0086319,            0.014528,            0.090459,             0.23641,             0.11033,             0.02968,            0.060044,           0.0052887,            0.012272,           0.0065944,           0.0065944,           0.0065944
                  88,            0.055841,           0.0088229,            0.013492,              0.1577,             0.24697,            0.090344,             0.02366,            0.059867,           0.0054259,            0.014139,           0.0065548,           0.0065548,           0.0065548
                  89,            0.053972,           0.0085336,            0.014259,             0.13296,             0.23275,            0.078192,            0.023504,             0.05968,           0.0051808,            0.012645,           0.0065152,           0.0065152,           0.0065152
                  90,            0.055521,           0.0091785,            0.014232,            0.094296,              0.2021,             0.11107,            0.029888,            0.059254,           0.0052347,            0.012482,           0.0064756,           0.0064756,           0.0064756
                  91,            0.054973,           0.0083762,            0.014353,             0.21056,             0.19852,             0.13013,            0.033761,            0.059568,           0.0051494,            0.012193,            0.006436,            0.006436,            0.006436
                  92,            0.056606,           0.0088249,            0.014875,             0.15665,             0.26489,             0.10358,            0.028257,             0.05914,           0.0051855,            0.013108,           0.0063964,           0.0063964,           0.0063964
                  93,            0.055519,             0.00901,            0.013818,             0.13905,             0.22573,             0.12819,            0.031477,            0.059412,           0.0051722,            0.011999,           0.0063568,           0.0063568,           0.0063568
                  94,            0.054782,           0.0086352,             0.01366,             0.13162,             0.23015,             0.10625,            0.030874,            0.059197,           0.0052209,            0.011824,           0.0063172,           0.0063172,           0.0063172
                  95,            0.055518,           0.0088508,            0.014021,             0.20394,             0.22161,             0.13805,            0.034145,            0.058344,           0.0052091,            0.012118,           0.0062776,           0.0062776,           0.0062776
                  96,             0.05514,           0.0087084,             0.01374,             0.15397,             0.22209,             0.11228,            0.035248,            0.058289,           0.0051863,            0.013153,            0.006238,            0.006238,            0.006238
                  97,            0.053998,           0.0088628,            0.013716,             0.13555,             0.26713,             0.10037,            0.031393,            0.058229,           0.0052153,            0.011238,           0.0061984,           0.0061984,           0.0061984
                  98,             0.05439,           0.0085034,            0.013754,             0.19835,             0.22412,             0.14171,            0.037588,            0.058562,           0.0051051,            0.010812,           0.0061588,           0.0061588,           0.0061588
                  99,            0.054528,           0.0091207,            0.014204,              0.1266,              0.3095,             0.11149,            0.033273,            0.059491,           0.0051975,            0.011074,           0.0061192,           0.0061192,           0.0061192
                 100,            0.052961,           0.0087471,            0.013125,             0.19214,             0.32778,             0.15324,            0.035581,            0.058892,           0.0051902,            0.011611,           0.0060796,           0.0060796,           0.0060796
                 101,            0.053789,            0.008576,            0.012631,             0.19435,             0.26942,             0.13235,            0.036401,            0.059288,           0.0051166,            0.011761,             0.00604,             0.00604,             0.00604
                 102,            0.052823,           0.0085396,            0.012786,             0.10275,             0.23817,             0.11002,            0.030211,            0.058024,           0.0051957,            0.011394,           0.0060004,           0.0060004,           0.0060004
                 103,            0.053472,            0.008711,            0.013623,             0.11379,             0.31681,             0.11125,            0.031322,            0.058403,           0.0052169,            0.011735,           0.0059608,           0.0059608,           0.0059608
                 104,            0.054934,           0.0089681,            0.013612,             0.13894,             0.23865,              0.1313,            0.039314,            0.058333,           0.0050503,            0.012217,           0.0059212,           0.0059212,           0.0059212
                 105,            0.055006,           0.0089632,            0.013722,             0.13812,             0.26381,             0.14931,            0.040931,            0.057917,           0.0051579,            0.011338,           0.0058816,           0.0058816,           0.0058816
                 106,            0.054361,           0.0085266,            0.012932,             0.24935,             0.22259,             0.15166,            0.042331,            0.058884,           0.0051038,            0.011808,            0.005842,            0.005842,            0.005842
                 107,            0.054231,           0.0087198,            0.013413,              0.4289,             0.17259,             0.15338,            0.041049,            0.057825,           0.0052257,            0.011857,           0.0058024,           0.0058024,           0.0058024
                 108,             0.05308,           0.0085898,            0.013504,             0.25959,             0.23531,             0.16676,            0.043805,            0.058555,           0.0051144,            0.011826,           0.0057628,           0.0057628,           0.0057628
                 109,            0.053421,           0.0089764,            0.013303,             0.14419,             0.22921,               0.132,            0.034153,            0.057472,           0.0051559,            0.012659,           0.0057232,           0.0057232,           0.0057232
                 110,            0.052907,           0.0087926,            0.011537,             0.19667,             0.21413,             0.12792,            0.036557,            0.058739,           0.0052103,            0.011977,           0.0056836,           0.0056836,           0.0056836
                 111,            0.053561,           0.0087672,            0.012497,             0.22475,             0.27771,             0.15617,            0.046869,            0.057881,            0.005088,            0.011548,            0.005644,            0.005644,            0.005644
                 112,            0.053174,           0.0086228,            0.012712,              0.4458,             0.16815,             0.14358,            0.042076,            0.057655,           0.0051337,            0.011466,           0.0056044,           0.0056044,           0.0056044
                 113,            0.054185,           0.0088815,            0.012631,             0.18014,             0.24374,             0.13282,            0.039296,            0.058188,           0.0051427,            0.012294,           0.0055648,           0.0055648,           0.0055648
                 114,            0.054069,           0.0085995,             0.01296,              0.1442,             0.28505,             0.13859,            0.040055,            0.058777,           0.0051685,            0.012315,           0.0055252,           0.0055252,           0.0055252
                 115,            0.053863,           0.0084889,             0.01315,             0.17196,             0.24244,             0.16836,            0.056809,            0.060014,           0.0049363,            0.012363,           0.0054856,           0.0054856,           0.0054856
                 116,            0.053121,           0.0083626,            0.012832,              0.1723,             0.25584,             0.14419,            0.046605,            0.058895,           0.0050831,            0.013456,            0.005446,            0.005446,            0.005446
                 117,            0.054656,           0.0087539,            0.014179,             0.54394,             0.18169,             0.18228,            0.044537,            0.057203,           0.0051404,            0.012274,           0.0054064,           0.0054064,           0.0054064
                 118,            0.053801,           0.0086941,            0.013311,             0.19039,             0.22681,             0.16716,            0.046337,            0.057104,           0.0051383,            0.011037,           0.0053668,           0.0053668,           0.0053668
                 119,            0.054421,           0.0086498,            0.012845,             0.21198,             0.22093,             0.17553,            0.047791,            0.057764,           0.0050857,             0.01114,           0.0053272,           0.0053272,           0.0053272
                 120,            0.053219,           0.0087535,            0.012481,             0.23785,             0.24845,             0.15703,            0.048496,            0.058575,           0.0050435,            0.011581,           0.0052876,           0.0052876,           0.0052876
                 121,            0.053524,           0.0086342,             0.01278,             0.69903,             0.19468,             0.17362,            0.049059,            0.058301,           0.0051434,            0.012749,            0.005248,            0.005248,            0.005248
                 122,            0.053648,           0.0089241,            0.012453,             0.69775,             0.17539,             0.16954,            0.044102,            0.057862,           0.0051111,            0.011938,           0.0052084,           0.0052084,           0.0052084
                 123,            0.052249,           0.0086433,            0.013564,             0.65208,             0.17768,             0.13718,            0.043981,            0.057188,           0.0050891,            0.011527,           0.0051688,           0.0051688,           0.0051688
                 124,            0.052663,           0.0086857,            0.013186,             0.18932,             0.29013,             0.14722,            0.041731,             0.05681,           0.0051351,            0.011936,           0.0051292,           0.0051292,           0.0051292
                 125,            0.052008,           0.0083806,            0.011641,              0.4982,             0.16342,             0.15154,            0.053484,            0.057011,           0.0051387,            0.011714,           0.0050896,           0.0050896,           0.0050896
                 126,            0.052991,           0.0082194,            0.012317,             0.63851,             0.14192,             0.14997,             0.04239,            0.057286,           0.0052558,            0.011828,             0.00505,             0.00505,             0.00505
                 127,            0.052413,           0.0087438,            0.012702,             0.20122,             0.28757,             0.16346,            0.050788,            0.057372,            0.005128,            0.011407,           0.0050104,           0.0050104,           0.0050104
                 128,            0.051858,           0.0084538,             0.01164,             0.16284,             0.27902,             0.15566,            0.044619,            0.057806,           0.0051598,            0.011234,           0.0049708,           0.0049708,           0.0049708
                 129,            0.052806,           0.0086478,            0.012342,             0.18631,             0.25303,             0.17772,            0.052177,            0.057794,           0.0051079,            0.011899,           0.0049312,           0.0049312,           0.0049312
                 130,            0.052489,           0.0085663,            0.012936,             0.16607,             0.28995,             0.16246,            0.046287,            0.056971,           0.0050962,            0.011513,           0.0048916,           0.0048916,           0.0048916
                 131,             0.05198,           0.0085024,             0.01169,             0.15125,             0.27424,             0.16853,              0.0538,            0.056987,           0.0051457,            0.012077,            0.004852,            0.004852,            0.004852
                 132,            0.050338,           0.0083313,            0.011728,             0.18226,             0.24205,             0.16585,            0.055871,             0.05725,           0.0050714,            0.012249,           0.0048124,           0.0048124,           0.0048124
                 133,            0.052198,           0.0088402,            0.012192,             0.16146,             0.27121,             0.15942,            0.042282,            0.057948,           0.0050526,             0.01242,           0.0047728,           0.0047728,           0.0047728
                 134,            0.052679,           0.0088266,            0.012612,             0.20664,             0.24394,              0.1616,            0.044965,            0.057115,           0.0051075,            0.012922,           0.0047332,           0.0047332,           0.0047332
                 135,             0.05283,           0.0083211,            0.011737,              0.1965,             0.25342,             0.14872,            0.041065,            0.056926,           0.0051031,            0.013348,           0.0046936,           0.0046936,           0.0046936
                 136,            0.051246,           0.0086726,            0.012013,             0.18209,             0.25722,             0.16331,            0.045873,            0.056279,           0.0051233,             0.01343,            0.004654,            0.004654,            0.004654
                 137,            0.051003,            0.008444,            0.011803,             0.15597,             0.27522,             0.14433,            0.041378,            0.057773,           0.0050797,            0.012725,           0.0046144,           0.0046144,           0.0046144
                 138,            0.052485,           0.0086638,             0.01223,             0.12545,             0.23504,             0.14074,            0.040104,            0.057725,           0.0050151,              0.0131,           0.0045748,           0.0045748,           0.0045748
                 139,            0.051616,           0.0085788,            0.012207,             0.19986,             0.31253,             0.16427,             0.04675,            0.056955,           0.0050809,             0.01271,           0.0045352,           0.0045352,           0.0045352
                 140,            0.051497,           0.0086933,            0.011754,             0.19719,             0.28141,             0.17295,            0.048033,            0.056628,           0.0050678,            0.012264,           0.0044956,           0.0044956,           0.0044956
                 141,            0.050876,           0.0084112,            0.010785,             0.17266,             0.25065,             0.18466,            0.048074,            0.057074,           0.0050784,            0.012165,            0.004456,            0.004456,            0.004456
                 142,            0.051675,           0.0084659,            0.010664,             0.20665,             0.31299,             0.15615,            0.047031,            0.057209,           0.0050976,            0.011308,           0.0044164,           0.0044164,           0.0044164
                 143,            0.051317,            0.008273,              0.0116,             0.16824,              0.2622,             0.17324,            0.053877,            0.056709,           0.0050644,            0.011892,           0.0043768,           0.0043768,           0.0043768
                 144,             0.05137,           0.0084917,            0.011527,             0.20657,             0.25397,             0.17403,            0.053754,            0.056934,            0.005026,             0.01253,           0.0043372,           0.0043372,           0.0043372
                 145,             0.05069,           0.0084605,            0.010857,               0.192,             0.25385,             0.17277,            0.052858,            0.056808,           0.0050428,            0.012087,           0.0042976,           0.0042976,           0.0042976
                 146,            0.050961,           0.0083825,              0.0108,             0.26566,             0.19629,             0.17282,            0.053592,            0.057631,           0.0050058,            0.012153,            0.004258,            0.004258,            0.004258
                 147,            0.051115,           0.0085806,            0.011192,             0.17237,             0.29694,              0.1672,            0.054687,            0.056705,           0.0050591,            0.012318,           0.0042184,           0.0042184,           0.0042184
                 148,            0.051066,           0.0085574,            0.011617,              0.3001,             0.25511,              0.1894,            0.062628,            0.056778,           0.0050401,            0.012938,           0.0041788,           0.0041788,           0.0041788
                 149,            0.050755,           0.0085855,            0.010873,             0.22287,              0.2614,             0.17024,            0.052239,             0.05659,           0.0050453,            0.012232,           0.0041392,           0.0041392,           0.0041392
                 150,            0.050168,           0.0085752,            0.010232,             0.15996,             0.28466,             0.18453,            0.049206,            0.057353,           0.0050025,            0.012206,           0.0040996,           0.0040996,           0.0040996
                 151,            0.051507,           0.0085646,            0.010261,             0.19189,             0.26543,             0.17094,            0.051411,            0.057042,           0.0049401,            0.013398,             0.00406,             0.00406,             0.00406
                 152,            0.051252,           0.0084423,            0.010819,              0.1936,             0.22494,             0.16507,            0.049749,            0.056531,            0.005029,            0.012718,           0.0040204,           0.0040204,           0.0040204
                 153,            0.050464,           0.0083363,            0.011129,             0.17278,             0.26632,             0.14915,            0.045124,            0.056333,           0.0050435,             0.01351,           0.0039808,           0.0039808,           0.0039808
                 154,            0.050395,           0.0083169,            0.010824,             0.19504,             0.28293,              0.1916,            0.053236,            0.056815,           0.0050417,            0.012268,           0.0039412,           0.0039412,           0.0039412
                 155,            0.050612,           0.0086809,            0.010139,             0.19034,             0.29963,             0.19678,            0.056029,            0.056087,           0.0051068,            0.012944,           0.0039016,           0.0039016,           0.0039016
                 156,            0.051519,           0.0086089,            0.010757,             0.17182,             0.27064,             0.16969,            0.047897,            0.055884,           0.0050504,            0.012665,            0.003862,            0.003862,            0.003862
                 157,            0.049684,           0.0084114,           0.0098182,             0.18907,             0.33484,             0.17657,            0.053365,             0.05577,           0.0050967,            0.012826,           0.0038224,           0.0038224,           0.0038224
