               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.054679,           0.0078357,            0.010543,             0.47865,             0.14179,             0.15815,            0.049569,            0.056688,           0.0048258,            0.015642,            0.007723,            0.007723,            0.007723
                  48,            0.053983,           0.0077612,            0.010033,             0.48582,             0.15596,             0.19376,            0.067892,             0.05507,           0.0046873,            0.013801,           0.0076735,           0.0076735,           0.0076735
                  49,            0.054227,           0.0080241,            0.010472,             0.23249,              0.2118,             0.15525,            0.041136,            0.055865,           0.0046617,            0.013216,            0.007624,            0.007624,            0.007624
                  50,            0.054156,           0.0081357,            0.010074,             0.46504,             0.22403,             0.16722,            0.051385,             0.05425,             0.00463,            0.011904,           0.0075745,           0.0075745,           0.0075745
                  51,            0.051583,           0.0075917,           0.0081107,             0.22977,             0.25359,             0.17857,            0.055642,            0.054881,           0.0046955,            0.015232,            0.007525,            0.007525,            0.007525
                  52,            0.052521,            0.007425,            0.008673,             0.16771,             0.26741,             0.16141,            0.045583,            0.054935,           0.0047455,            0.016852,           0.0074755,           0.0074755,           0.0074755
                  53,             0.05241,           0.0079478,           0.0080114,             0.16545,             0.28636,             0.16771,            0.058085,            0.054558,           0.0047535,            0.014643,            0.007426,            0.007426,            0.007426
                  54,            0.052285,           0.0079454,           0.0074263,             0.16852,             0.34414,             0.17933,            0.053144,            0.053487,           0.0048277,            0.012189,           0.0073765,           0.0073765,           0.0073765
                  55,            0.051689,           0.0075505,            0.008348,             0.19003,              0.2075,             0.16261,            0.050393,            0.054699,           0.0047509,            0.013012,            0.007327,            0.007327,            0.007327
                  56,            0.052017,           0.0073236,           0.0084515,             0.22718,             0.28446,             0.17554,            0.048742,            0.053575,           0.0045987,            0.014173,           0.0072775,           0.0072775,           0.0072775
                  57,            0.051271,           0.0076153,           0.0083178,             0.24433,             0.28864,             0.21255,            0.063579,            0.054529,           0.0047286,            0.011667,            0.007228,            0.007228,            0.007228
                  58,            0.051535,           0.0074122,           0.0084402,             0.21503,             0.31423,              0.2044,            0.057763,            0.055976,           0.0046807,            0.015948,           0.0071785,           0.0071785,           0.0071785
                  59,            0.051233,           0.0075964,           0.0072615,             0.26861,             0.27192,             0.20203,            0.055121,            0.053806,           0.0046255,            0.011546,            0.007129,            0.007129,            0.007129
                  60,            0.051244,           0.0071257,           0.0086018,             0.20652,             0.35674,             0.24895,            0.068253,            0.053844,           0.0047425,            0.012429,           0.0070795,           0.0070795,           0.0070795
