               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.054604,           0.0087675,            0.012918,             0.30697,             0.19481,             0.12993,            0.035117,            0.059737,           0.0050662,            0.011323,           0.0067924,           0.0067924,           0.0067924
                  83,            0.054474,           0.0090524,            0.013691,             0.22916,             0.22171,             0.13298,            0.038229,            0.058512,           0.0051513,            0.011634,           0.0067528,           0.0067528,           0.0067528
                  84,            0.055203,           0.0086633,            0.013172,              0.3628,             0.18069,              0.1038,            0.030574,            0.057253,           0.0052337,             0.01123,           0.0067132,           0.0067132,           0.0067132
                  85,            0.055158,           0.0086426,            0.013743,             0.17562,             0.17967,             0.12321,            0.037716,            0.058303,           0.0051931,             0.01095,           0.0066736,           0.0066736,           0.0066736
                  86,            0.053409,            0.008724,             0.01262,             0.16461,             0.22295,             0.11942,             0.03438,            0.058515,           0.0055433,            0.011618,            0.006634,            0.006634,            0.006634
                  87,            0.054674,           0.0085436,            0.013372,             0.17833,             0.19171,             0.10841,            0.036133,            0.058705,           0.0052055,            0.011538,           0.0065944,           0.0065944,           0.0065944
                  88,            0.054397,           0.0087426,            0.012424,            0.096801,             0.21677,            0.099922,            0.031441,            0.059701,           0.0053085,            0.012919,           0.0065548,           0.0065548,           0.0065548
                  89,            0.052343,           0.0084456,            0.012493,             0.41104,             0.13245,              0.1282,            0.032608,            0.058322,           0.0050986,            0.011137,           0.0065152,           0.0065152,           0.0065152
                  90,            0.054495,           0.0089954,            0.013067,             0.14939,             0.20975,             0.11557,            0.033252,            0.057572,           0.0051049,            0.011506,           0.0064756,           0.0064756,           0.0064756
                  91,            0.053854,           0.0082859,            0.013014,             0.20918,             0.25082,             0.17925,            0.046021,            0.057609,           0.0050961,            0.010815,            0.006436,            0.006436,            0.006436
                  92,             0.05501,           0.0086089,            0.013189,             0.18732,             0.20963,             0.13099,            0.034119,            0.058061,           0.0050509,            0.011632,           0.0063964,           0.0063964,           0.0063964
                  93,            0.054125,           0.0088456,             0.01287,             0.44927,             0.13248,             0.14438,            0.040443,            0.058104,           0.0050609,            0.011701,           0.0063568,           0.0063568,           0.0063568
                  94,             0.05313,           0.0084269,            0.012514,             0.25859,             0.13923,             0.14114,            0.045266,            0.057518,            0.005328,            0.011748,           0.0063172,           0.0063172,           0.0063172
                  95,            0.054083,           0.0087194,             0.01266,             0.17254,              0.2475,             0.14945,            0.043674,            0.058243,           0.0050749,            0.011236,           0.0062776,           0.0062776,           0.0062776
                  96,            0.053385,           0.0085697,            0.012336,             0.19878,             0.23432,              0.1553,            0.041852,            0.059206,           0.0050349,            0.013102,            0.006238,            0.006238,            0.006238
                  97,            0.052423,           0.0086417,            0.012485,             0.19473,             0.19647,             0.16197,            0.044395,             0.05776,           0.0050692,            0.010841,           0.0061984,           0.0061984,           0.0061984
                  98,            0.053077,            0.008379,            0.012428,             0.21968,             0.25377,             0.17846,            0.051075,            0.058102,           0.0049617,            0.010863,           0.0061588,           0.0061588,           0.0061588
                  99,            0.052858,           0.0089331,            0.011853,             0.18649,             0.25604,             0.15973,            0.044933,            0.059036,           0.0052055,            0.011435,           0.0061192,           0.0061192,           0.0061192
                 100,            0.052315,           0.0085291,            0.011645,             0.16176,              0.2533,             0.14553,            0.048611,            0.058468,           0.0050877,            0.010958,           0.0060796,           0.0060796,           0.0060796
                 101,            0.052385,           0.0083422,            0.011631,             0.21874,             0.21585,             0.18263,            0.047182,             0.05812,           0.0049727,            0.011529,             0.00604,             0.00604,             0.00604
                 102,            0.051196,           0.0083004,            0.011355,             0.16176,             0.21226,             0.14134,            0.038814,            0.058404,           0.0050255,            0.010699,           0.0060004,           0.0060004,           0.0060004
                 103,            0.051738,           0.0084378,            0.012154,             0.42357,             0.15016,             0.16172,            0.043979,            0.057457,           0.0050862,            0.011676,           0.0059608,           0.0059608,           0.0059608
                 104,            0.053072,           0.0087865,             0.01135,             0.12485,             0.26715,             0.14159,            0.039955,            0.056639,            0.005051,            0.010049,           0.0059212,           0.0059212,           0.0059212
                 105,            0.053238,           0.0086963,            0.011339,             0.26087,             0.21369,             0.13406,            0.041506,            0.058292,           0.0049673,            0.011664,           0.0058816,           0.0058816,           0.0058816
                 106,            0.052848,           0.0083846,            0.011385,             0.15554,             0.26797,             0.14607,            0.040741,            0.057845,           0.0050752,            0.011023,            0.005842,            0.005842,            0.005842
                 107,            0.052205,           0.0085159,            0.011783,             0.38516,             0.15934,              0.1257,             0.03906,            0.058129,            0.005075,            0.011915,           0.0058024,           0.0058024,           0.0058024
                 108,            0.051692,            0.008348,            0.012275,             0.37693,             0.19698,             0.13079,            0.042295,            0.057414,            0.005088,            0.011503,           0.0057628,           0.0057628,           0.0057628
                 109,            0.052084,           0.0087948,            0.011782,             0.18952,             0.22017,             0.13539,            0.037982,            0.057526,           0.0049308,            0.012451,           0.0057232,           0.0057232,           0.0057232
                 110,            0.051452,           0.0085418,           0.0099991,             0.44561,             0.16715,             0.16528,            0.045766,            0.057261,           0.0049781,            0.011619,           0.0056836,           0.0056836,           0.0056836
                 111,            0.051519,           0.0085086,            0.010944,             0.16607,             0.24083,             0.13399,             0.04253,            0.057234,           0.0049979,            0.011532,            0.005644,            0.005644,            0.005644
                 112,            0.051512,           0.0085131,            0.010979,             0.13158,             0.19603,               0.151,            0.048899,            0.057092,           0.0048538,            0.010464,           0.0056044,           0.0056044,           0.0056044
                 113,            0.052348,           0.0085841,            0.010856,             0.40467,             0.15057,              0.1281,            0.039673,            0.057135,           0.0049601,            0.012307,           0.0055648,           0.0055648,           0.0055648
                 114,            0.051732,           0.0083113,             0.01098,             0.24001,             0.19042,             0.13189,            0.040949,            0.058181,           0.0049422,            0.012404,           0.0055252,           0.0055252,           0.0055252
                 115,            0.051605,           0.0082895,            0.011683,             0.11638,             0.19553,             0.13181,            0.041894,            0.058125,           0.0048606,            0.011903,           0.0054856,           0.0054856,           0.0054856
                 116,            0.051752,           0.0081168,            0.011245,             0.16959,              0.1875,              0.1605,            0.048217,            0.057001,           0.0049653,             0.01367,            0.005446,            0.005446,            0.005446
                 117,            0.052455,           0.0084998,            0.012248,             0.15402,             0.27227,              0.1479,            0.044953,            0.057614,           0.0049279,            0.012711,           0.0054064,           0.0054064,           0.0054064
                 118,            0.051755,           0.0084245,            0.010804,             0.43132,             0.15151,              0.1654,            0.046137,            0.056641,           0.0049338,            0.012209,           0.0053668,           0.0053668,           0.0053668
                 119,            0.052062,           0.0084402,            0.010748,             0.47415,             0.14692,             0.16189,            0.050201,            0.056768,           0.0050047,            0.013064,           0.0053272,           0.0053272,           0.0053272
                 120,            0.050981,           0.0084179,            0.010378,             0.14002,             0.30254,              0.1378,            0.046636,            0.056423,           0.0050455,            0.011357,           0.0052876,           0.0052876,           0.0052876
                 121,            0.051433,           0.0083454,            0.010772,             0.15077,             0.29774,             0.17489,            0.052545,            0.057612,           0.0049402,            0.010978,            0.005248,            0.005248,            0.005248
                 122,            0.050837,           0.0086616,           0.0099141,             0.20063,              0.2554,             0.17782,            0.052274,            0.056764,           0.0049581,            0.012179,           0.0052084,           0.0052084,           0.0052084
                 123,            0.049439,           0.0083457,            0.011097,             0.43602,             0.16069,             0.16026,            0.047396,            0.057178,           0.0049737,            0.012337,           0.0051688,           0.0051688,           0.0051688
                 124,            0.050311,           0.0084465,            0.010511,             0.13813,             0.35197,             0.14924,            0.041483,            0.056977,            0.004982,            0.012189,           0.0051292,           0.0051292,           0.0051292
                 125,            0.049793,           0.0081501,           0.0096778,             0.47424,             0.14922,             0.17367,            0.054566,             0.05615,           0.0050708,             0.01261,           0.0050896,           0.0050896,           0.0050896
                 126,            0.050083,           0.0080316,            0.009684,             0.16485,             0.29807,             0.15849,            0.047691,            0.057366,           0.0049828,            0.011861,             0.00505,             0.00505,             0.00505
                 127,            0.049596,           0.0085928,             0.01105,             0.13874,             0.33299,             0.16965,            0.053144,            0.056931,           0.0050063,             0.01106,           0.0050104,           0.0050104,           0.0050104
                 128,            0.049135,           0.0081815,           0.0096116,             0.15187,              0.3175,             0.17166,            0.055478,            0.057534,           0.0049686,             0.01164,           0.0049708,           0.0049708,           0.0049708
                 129,            0.050772,           0.0085565,            0.010374,             0.15097,             0.24267,              0.1597,             0.05514,            0.057359,           0.0049934,            0.014127,           0.0049312,           0.0049312,           0.0049312
                 130,            0.049551,           0.0083185,            0.010142,             0.17505,             0.27873,             0.17883,            0.054075,            0.056441,           0.0049621,            0.012341,           0.0048916,           0.0048916,           0.0048916
                 131,            0.049676,           0.0082721,           0.0098728,             0.20552,             0.24153,              0.1654,            0.046889,            0.057213,           0.0050119,            0.013541,            0.004852,            0.004852,            0.004852
                 132,            0.047859,           0.0081294,           0.0091671,             0.51801,             0.16207,             0.16961,            0.050674,            0.056584,           0.0049937,            0.011737,           0.0048124,           0.0048124,           0.0048124
                 133,            0.050154,           0.0086219,            0.010299,             0.21922,             0.29271,             0.19055,            0.055271,            0.056001,           0.0048919,            0.012567,           0.0047728,           0.0047728,           0.0047728
                 134,            0.050064,           0.0085401,           0.0099534,             0.19292,             0.23157,             0.16567,            0.048152,            0.055911,           0.0050467,            0.013054,           0.0047332,           0.0047332,           0.0047332
                 135,            0.049525,           0.0080109,           0.0097251,             0.22045,             0.25838,             0.15538,            0.046941,            0.057022,           0.0049804,            0.014045,           0.0046936,           0.0046936,           0.0046936
                 136,            0.048321,           0.0084078,            0.009279,             0.40659,             0.17998,             0.16312,             0.05346,            0.055879,           0.0050199,             0.01374,            0.004654,            0.004654,            0.004654
                 137,            0.048253,           0.0080882,           0.0097174,              0.1502,             0.26037,             0.17481,            0.047891,            0.056559,           0.0049812,            0.013791,           0.0046144,           0.0046144,           0.0046144
                 138,            0.049744,           0.0083629,            0.010014,             0.25061,             0.23369,             0.17946,            0.055855,            0.056484,           0.0049392,            0.013245,           0.0045748,           0.0045748,           0.0045748
                 139,            0.048656,           0.0083088,            0.010155,             0.24085,             0.24368,             0.16091,            0.047667,            0.055584,           0.0049925,             0.01382,           0.0045352,           0.0045352,           0.0045352
                 140,            0.048978,           0.0083572,           0.0093872,             0.22132,             0.24528,             0.17815,            0.057609,             0.05542,           0.0049505,            0.013967,           0.0044956,           0.0044956,           0.0044956
                 141,            0.047902,           0.0080905,           0.0086308,             0.44028,              0.2091,             0.19458,            0.056275,            0.055909,           0.0049482,            0.013102,            0.004456,            0.004456,            0.004456
                 142,            0.048726,           0.0080387,           0.0085404,              0.1849,             0.23917,             0.16372,            0.052513,            0.056317,           0.0050372,            0.012748,           0.0044164,           0.0044164,           0.0044164
                 143,            0.048157,           0.0079172,           0.0090192,             0.18775,             0.27419,             0.18246,            0.052619,            0.055936,           0.0050639,            0.011778,           0.0043768,           0.0043768,           0.0043768
                 144,            0.048084,           0.0081746,           0.0091924,             0.15945,             0.30292,             0.17568,            0.053239,            0.055293,            0.004953,             0.01209,           0.0043372,           0.0043372,           0.0043372
                 145,            0.047861,           0.0083117,           0.0085493,             0.19897,             0.16415,              0.1649,            0.049765,             0.05533,           0.0050132,            0.012303,           0.0042976,           0.0042976,           0.0042976
                 146,            0.047325,            0.007989,           0.0082241,              0.1885,               0.307,             0.16832,            0.055156,            0.057033,           0.0049533,            0.012678,            0.004258,            0.004258,            0.004258
                 147,            0.048409,           0.0082265,           0.0087848,             0.16233,             0.28133,             0.17201,            0.056616,            0.055389,           0.0049594,            0.012437,           0.0042184,           0.0042184,           0.0042184
                 148,             0.04818,           0.0082205,           0.0091989,             0.19808,             0.19949,             0.16245,            0.053324,            0.055451,           0.0049744,            0.012146,           0.0041788,           0.0041788,           0.0041788
                 149,            0.047819,           0.0082914,           0.0085444,             0.20041,              0.3135,              0.1909,            0.058736,            0.056351,           0.0048779,             0.01293,           0.0041392,           0.0041392,           0.0041392
                 150,            0.046957,           0.0081709,           0.0081039,             0.18919,             0.28737,             0.19048,            0.057834,            0.055638,           0.0049375,              0.0124,           0.0040996,           0.0040996,           0.0040996
                 151,            0.047856,           0.0081505,           0.0079676,              0.1832,             0.31161,             0.20173,            0.063911,            0.056235,           0.0048599,            0.013133,             0.00406,             0.00406,             0.00406
                 152,            0.047169,           0.0081248,           0.0084984,             0.18674,             0.29348,             0.18173,            0.053574,            0.055461,           0.0048968,            0.012469,           0.0040204,           0.0040204,           0.0040204
                 153,            0.047386,           0.0080997,           0.0085948,              0.1821,             0.30076,             0.17561,            0.055415,            0.055503,             0.00493,             0.01365,           0.0039808,           0.0039808,           0.0039808
                 154,            0.047007,           0.0079812,           0.0093032,             0.15134,              0.2336,             0.18445,            0.057794,            0.056232,           0.0049296,            0.013057,           0.0039412,           0.0039412,           0.0039412
                 155,            0.047377,           0.0082843,           0.0080953,             0.45161,             0.15839,             0.18489,            0.057309,            0.056239,           0.0049193,            0.013067,           0.0039016,           0.0039016,           0.0039016
                 156,            0.047101,           0.0082906,            0.007578,             0.15768,             0.30975,             0.16372,            0.055651,            0.056087,           0.0048968,            0.013305,            0.003862,            0.003862,            0.003862
                 157,            0.046562,           0.0080627,           0.0078655,             0.15586,             0.31464,             0.17327,            0.054684,            0.055695,           0.0049283,            0.013227,           0.0038224,           0.0038224,           0.0038224
