               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,             0.04439,           0.0076501,           0.0072426,             0.21492,             0.30391,             0.19076,            0.070935,            0.055884,           0.0048741,            0.012306,           0.0078963,           0.0078963,           0.0078963
                  87,            0.045986,             0.00741,           0.0073965,             0.20197,              0.3378,             0.18272,            0.072765,            0.057472,            0.005017,            0.015806,           0.0078715,           0.0078715,           0.0078715
                  88,            0.045273,           0.0076843,           0.0062198,             0.15703,             0.31864,             0.19109,            0.062253,            0.056632,            0.004863,            0.014248,           0.0078467,           0.0078467,           0.0078467
                  89,            0.043632,           0.0073175,           0.0067874,             0.15558,             0.33895,             0.18706,            0.066592,            0.055829,           0.0049179,             0.01165,            0.007822,            0.007822,            0.007822
                  90,             0.04479,            0.007904,           0.0069995,             0.18637,             0.38171,             0.21432,            0.068498,            0.054931,           0.0048375,            0.010244,           0.0077973,           0.0077973,           0.0077973
                  91,            0.044926,           0.0072684,           0.0073916,             0.20222,             0.21806,             0.18955,            0.067415,            0.054598,           0.0049797,            0.011285,           0.0077725,           0.0077725,           0.0077725
                  92,            0.046134,           0.0075764,           0.0074631,             0.18656,             0.32244,             0.19296,            0.065629,            0.054804,           0.0049683,            0.010779,           0.0077478,           0.0077478,           0.0077478
                  93,            0.045597,            0.007822,           0.0076717,             0.15616,             0.32519,             0.16969,             0.06223,            0.055594,           0.0049155,            0.011265,            0.007723,            0.007723,            0.007723
                  94,            0.044459,           0.0074998,           0.0071966,              0.1853,             0.31494,              0.2025,            0.068994,            0.054558,           0.0049359,            0.011292,           0.0076983,           0.0076983,           0.0076983
                  95,            0.044482,           0.0076655,           0.0069755,             0.18437,             0.35969,             0.18031,            0.058325,            0.054097,           0.0048789,            0.010865,           0.0076735,           0.0076735,           0.0076735
                  96,            0.044119,           0.0074769,           0.0063433,             0.16774,             0.29877,             0.17904,            0.059692,            0.055081,            0.004905,            0.011591,           0.0076488,           0.0076488,           0.0076488
                  97,            0.043524,           0.0076091,           0.0065148,             0.20581,             0.32301,             0.18636,            0.056838,            0.056498,           0.0050149,            0.012798,            0.007624,            0.007624,            0.007624
                  98,            0.044355,           0.0073561,           0.0066924,             0.23485,             0.23211,             0.22371,            0.081125,            0.055013,           0.0048787,            0.013367,           0.0075993,           0.0075993,           0.0075993
                  99,            0.044181,           0.0078007,           0.0070488,             0.17186,             0.33857,             0.21396,            0.069759,            0.054092,           0.0048863,            0.011046,           0.0075745,           0.0075745,           0.0075745
                 100,            0.042514,           0.0074726,            0.006741,             0.18956,             0.34044,             0.22062,             0.08367,            0.055321,           0.0048909,            0.011291,           0.0075498,           0.0075498,           0.0075498
                 101,            0.042533,           0.0072591,           0.0054987,             0.23603,              0.2503,             0.22514,            0.072727,            0.054325,           0.0049193,            0.013605,            0.007525,            0.007525,            0.007525
                 102,            0.042223,           0.0072431,           0.0066116,             0.33487,             0.21886,             0.22063,            0.077128,            0.055588,           0.0049168,            0.012238,           0.0075003,           0.0075003,           0.0075003
                 103,            0.043029,            0.007481,           0.0066078,             0.18072,             0.33231,             0.22082,            0.083057,            0.056373,           0.0048742,            0.011453,           0.0074755,           0.0074755,           0.0074755
                 104,            0.044968,           0.0077137,           0.0067481,             0.19235,              0.2676,             0.21649,            0.079057,            0.055334,           0.0049307,            0.012141,           0.0074507,           0.0074507,           0.0074507
                 105,            0.044447,           0.0075661,           0.0060829,             0.24066,              0.3256,             0.21293,             0.06574,            0.054753,           0.0048331,            0.012086,            0.007426,            0.007426,            0.007426
                 106,            0.043552,           0.0072663,           0.0057528,             0.24981,             0.30781,             0.20842,             0.07955,            0.057303,           0.0048925,            0.013399,           0.0074013,           0.0074013,           0.0074013
                 107,            0.043554,           0.0074086,           0.0056677,             0.26628,             0.24793,             0.21725,            0.071816,            0.055439,            0.004923,            0.014308,           0.0073765,           0.0073765,           0.0073765
                 108,            0.042916,           0.0073476,           0.0065095,             0.22675,             0.34322,             0.22042,             0.06715,            0.056037,           0.0050063,            0.012927,           0.0073517,           0.0073517,           0.0073517
                 109,            0.042611,           0.0076155,           0.0060411,             0.18405,             0.32476,             0.22344,            0.079915,            0.056018,            0.004854,            0.014797,            0.007327,            0.007327,            0.007327
                 110,            0.042754,           0.0075813,           0.0058508,              0.3007,             0.23354,             0.24011,            0.078512,            0.055452,           0.0050252,            0.011668,           0.0073023,           0.0073023,           0.0073023
                 111,            0.043314,           0.0074037,           0.0060448,             0.21177,             0.31868,             0.21569,            0.077399,            0.055825,           0.0048259,            0.012803,           0.0072775,           0.0072775,           0.0072775
                 112,            0.042492,           0.0073692,           0.0052043,             0.21553,             0.34582,               0.247,            0.084962,            0.055522,           0.0047945,            0.010991,           0.0072527,           0.0072527,           0.0072527
                 113,            0.043266,           0.0074309,           0.0059097,             0.19941,             0.29683,             0.19586,            0.061111,            0.056115,           0.0048831,            0.013648,            0.007228,            0.007228,            0.007228
                 114,            0.042279,           0.0072904,           0.0057853,             0.18566,             0.34857,              0.1859,            0.062719,            0.058345,           0.0049648,            0.014693,           0.0072033,           0.0072033,           0.0072033
                 115,            0.042653,           0.0070557,           0.0064188,              0.1916,             0.34983,             0.19438,            0.072851,            0.058148,           0.0048705,            0.012992,           0.0071785,           0.0071785,           0.0071785
                 116,            0.042872,           0.0072354,           0.0063928,             0.24229,             0.30032,             0.22773,            0.075939,            0.057809,           0.0048372,            0.014439,           0.0071538,           0.0071538,           0.0071538
                 117,            0.043856,           0.0074195,           0.0064326,             0.18103,             0.34573,             0.19793,            0.062861,            0.056337,           0.0048314,            0.013334,            0.007129,            0.007129,            0.007129
                 118,            0.042428,           0.0073317,           0.0052637,             0.24457,             0.34758,              0.2288,            0.077539,            0.055194,           0.0047434,            0.012346,           0.0071042,           0.0071042,           0.0071042
                 119,            0.042901,           0.0072793,           0.0056665,             0.22787,             0.34282,             0.19212,            0.069622,            0.055781,           0.0049648,            0.012733,           0.0070795,           0.0070795,           0.0070795
                 120,             0.04145,            0.007293,           0.0048329,             0.23784,             0.37063,             0.20359,            0.067888,             0.05579,           0.0048717,            0.013974,           0.0070547,           0.0070547,           0.0070547
                 121,            0.042154,           0.0072313,           0.0056531,             0.21848,             0.32556,             0.18033,            0.059521,            0.056119,           0.0048707,            0.015012,             0.00703,             0.00703,             0.00703
                 122,            0.042825,            0.007484,           0.0060221,             0.22785,             0.33984,             0.21018,            0.075531,            0.054828,           0.0048445,            0.017351,           0.0070053,           0.0070053,           0.0070053
                 123,             0.04137,           0.0071958,           0.0059309,             0.24932,             0.33045,             0.23863,            0.079768,            0.053716,           0.0049007,            0.013841,           0.0069805,           0.0069805,           0.0069805
                 124,            0.041111,           0.0071268,           0.0056045,             0.18886,             0.36252,             0.21021,            0.069122,             0.05421,           0.0049687,              0.0146,           0.0069558,           0.0069558,           0.0069558
                 125,            0.040219,           0.0069972,           0.0047325,             0.19874,             0.30758,             0.19806,            0.073902,            0.054763,           0.0049904,            0.014687,            0.006931,            0.006931,            0.006931
                 126,              0.0411,           0.0068122,           0.0050946,             0.22377,             0.22996,             0.19936,            0.075811,            0.054466,           0.0049781,            0.013331,           0.0069063,           0.0069063,           0.0069063
                 127,            0.040338,           0.0073254,           0.0054036,             0.20677,             0.29857,             0.20718,            0.078701,            0.054186,           0.0049475,            0.014203,           0.0068815,           0.0068815,           0.0068815
                 128,             0.04054,            0.006963,           0.0048632,             0.18601,             0.29262,              0.2193,            0.073346,            0.055172,           0.0049671,            0.012947,           0.0068568,           0.0068568,           0.0068568
                 129,            0.041189,           0.0072253,           0.0051824,             0.28267,              0.3138,             0.25232,            0.091466,            0.053839,           0.0049434,            0.012568,            0.006832,            0.006832,            0.006832
                 130,            0.041095,           0.0070881,           0.0051699,             0.26148,             0.35391,             0.23985,            0.087776,             0.05523,           0.0048977,             0.01368,           0.0068073,           0.0068073,           0.0068073
                 131,            0.041001,           0.0070703,           0.0055406,              0.2435,             0.32395,             0.21499,            0.081248,            0.054136,            0.004887,            0.012741,           0.0067825,           0.0067825,           0.0067825
                 132,            0.038978,           0.0069251,           0.0054976,             0.23229,             0.36412,             0.21338,            0.072961,            0.054813,           0.0048163,            0.011037,           0.0067577,           0.0067577,           0.0067577
                 133,             0.04128,           0.0073846,           0.0060944,             0.22343,              0.3307,              0.2327,            0.091047,            0.055186,            0.004784,            0.010891,            0.006733,            0.006733,            0.006733
                 134,            0.041031,           0.0074344,           0.0058055,             0.22586,             0.37419,             0.22884,            0.090546,              0.0552,           0.0048759,            0.012375,           0.0067082,           0.0067082,           0.0067082
                 135,             0.04047,            0.006903,           0.0050213,             0.19999,             0.33996,             0.21959,            0.081278,            0.055483,           0.0049166,            0.014753,           0.0066835,           0.0066835,           0.0066835
                 136,            0.039901,            0.007228,           0.0054727,             0.23479,             0.37167,              0.2436,              0.0869,            0.055034,            0.005043,            0.014058,           0.0066587,           0.0066587,           0.0066587
                 137,            0.039146,            0.007004,           0.0051266,             0.26244,             0.28915,               0.197,            0.076585,            0.055289,           0.0049139,            0.014472,            0.006634,            0.006634,            0.006634
                 138,            0.041413,           0.0071715,           0.0055871,             0.27122,             0.35012,              0.2358,            0.080511,            0.053771,           0.0049332,            0.011925,           0.0066092,           0.0066092,           0.0066092
                 139,            0.040571,           0.0070825,           0.0057816,             0.29109,             0.33967,             0.24869,            0.084279,            0.056036,           0.0049333,            0.012959,           0.0065845,           0.0065845,           0.0065845
                 140,             0.03968,           0.0070708,           0.0049235,              0.2763,             0.29647,             0.23949,            0.076546,            0.055918,           0.0049714,            0.012013,           0.0065598,           0.0065598,           0.0065598
                 141,            0.039071,           0.0068523,           0.0047545,              0.2216,             0.36428,             0.24554,            0.085746,            0.055809,            0.004997,            0.012957,            0.006535,            0.006535,            0.006535
                 142,            0.039932,           0.0067733,           0.0045593,             0.26555,             0.33122,              0.2365,            0.080039,            0.057058,           0.0049015,            0.014291,           0.0065102,           0.0065102,           0.0065102
                 143,            0.040165,           0.0067238,            0.005002,             0.23563,             0.30001,             0.21526,            0.070492,            0.055154,           0.0048498,            0.013263,           0.0064855,           0.0064855,           0.0064855
                 144,            0.040013,           0.0070065,           0.0056101,             0.22952,             0.34337,             0.22661,            0.084607,            0.055243,           0.0048253,            0.013773,           0.0064608,           0.0064608,           0.0064608
                 145,            0.038573,           0.0069368,           0.0046433,             0.27799,             0.35485,             0.25795,            0.095383,            0.056538,            0.004813,            0.011438,            0.006436,            0.006436,            0.006436
                 146,            0.038764,           0.0067311,           0.0048393,             0.24084,             0.31664,             0.21177,            0.080687,            0.056078,           0.0049576,            0.011231,           0.0064112,           0.0064112,           0.0064112
                 147,            0.039665,           0.0070576,           0.0044483,             0.19648,             0.29959,             0.21355,             0.07576,            0.055703,           0.0049484,            0.013111,           0.0063865,           0.0063865,           0.0063865
                 148,            0.038676,           0.0068836,            0.004768,              0.2587,             0.32176,              0.2196,              0.0843,            0.056217,           0.0050002,            0.014628,           0.0063618,           0.0063618,           0.0063618
                 149,             0.03918,           0.0070284,             0.00492,             0.25075,              0.3358,             0.22619,            0.078782,            0.055979,           0.0049238,            0.014933,            0.006337,            0.006337,            0.006337
                 150,            0.038589,           0.0068752,           0.0047595,             0.23807,             0.35225,             0.22788,              0.0743,            0.057211,           0.0048336,             0.01493,           0.0063122,           0.0063122,           0.0063122
                 151,            0.039597,           0.0067646,           0.0043562,             0.23173,             0.36887,             0.22518,            0.076178,            0.056855,           0.0048256,            0.016457,           0.0062875,           0.0062875,           0.0062875
                 152,            0.038384,           0.0068007,            0.003933,              0.2457,             0.34685,             0.23365,            0.081593,            0.056597,             0.00487,            0.017323,           0.0062628,           0.0062628,           0.0062628
                 153,            0.037645,           0.0066376,           0.0039373,             0.25403,             0.31403,             0.23518,            0.097736,            0.056245,           0.0049695,            0.014482,            0.006238,            0.006238,            0.006238
                 154,            0.038884,           0.0067524,           0.0045654,             0.29332,             0.28371,             0.21436,            0.084422,            0.056245,           0.0049818,            0.016861,           0.0062132,           0.0062132,           0.0062132
                 155,            0.038809,            0.007057,           0.0048409,             0.27692,             0.27486,             0.21304,            0.080063,            0.056518,           0.0051037,            0.015331,           0.0061885,           0.0061885,           0.0061885
                 156,            0.039006,           0.0069776,           0.0043747,             0.25473,             0.25688,             0.20988,            0.080434,            0.055524,           0.0050756,            0.013449,           0.0061637,           0.0061637,           0.0061637
                 157,            0.038051,           0.0067742,           0.0044351,             0.20615,             0.32001,             0.18533,            0.062556,            0.056108,           0.0049978,            0.016005,            0.006139,            0.006139,            0.006139
